record_code	format_version	submission_date	reporting_agency	release_agency	coordinator	tag_code_or_release_id	tag_type	first_sequential_number	last_sequential_number	related_group_type	related_group_id	species	run	brood_year	first_release_date	last_release_date	release_location_code	hatchery_location_code	stock_location_code	release_stage	rearing_type	study_type	release_strategy	avg_weight	avg_length	study_integrity	cwt_1st_mark	cwt_1st_mark_count	cwt_2nd_mark	cwt_2nd_mark_count	non_cwt_1st_mark	non_cwt_1st_mark_count	non_cwt_2nd_mark	non_cwt_2nd_mark_count	counting_method	tag_loss_rate	tag_loss_days	tag_loss_sample_size	tag_reused	comments	release_location_name	hatchery_location_name	stock_location_name	release_location_state	release_location_rmis_region	release_location_rmis_basin	record_origin	tagged_adclipped	tagged_unclipped	untagged_adclipped	untagged_unclipped	untagged_unknown
N	4.1	20200127	ADFG	ADFG	12	!12812ADFG10						2		1980	19810527	19810527	1F2UC247 5010330050	1F2UC247 5010330010	1F2UC247 5010330	G	H	P		0.55		N					0001	14041									MEADOW CR 247-50	BIG LAKE	FISH CR 247-50	AK	CEAK	UCI	N	0	0	0	14041	0
T	4.1	20200127	ADFG	ADFG	01	042026	0					2	3	1980	19810713	19810724	1F1NW113 2210080010		1F1NW113 2210080010	P	W				80		5000	1225								0					POLITOFSKI LK 113-22	NA	POLITOFSKI LK 113-22	AK	SEAK	SENW	N	1225	0	0	0	0
T	4.1	20200124	CDFO	CDFR	03	080515	0					2	3	1973	1975	197506	2FS  GSVIR0111	2FS  GSVIH0111	2FS  GSVIS0100		H	E		25.2			5000	1898			5000	137				0.0673				TIME AND SIZE RELEASE EXPERIMENT	R-Rosewall Cr	H-Rosewall Creek H	S-Big Qualicum R	BC	GST	GSVI	N	1898	0	137	0	0
N	4.1	20200127	ADFG	ADFG	12	!12812ADFG05						2		1980	19810522	19810522	1F2UC247 5010300999	1F2UC247 5010330010	1F2UC247 5010330	G	H	P		0.39		N					0001	21377									CORNELIUS LK 247-50	BIG LAKE	FISH CR 247-50	AK	CEAK	UCI	N	0	0	0	21377	0
T	4.1	20200218	ODFW	ODFW	05	071617	0					2		1977	19790415	19790415	5F332    0100205000	5F33202  H2     21	5F332    13		H	E		24.83			5000	1157			5000	136				0.108	287				BIG CR (LWR COL R)	BIG CR HATCHERY	BIG CR HATCHERY	OR	LOCR	YOCL	N	1157	0	136	0	0
N	4.1	20200127	ADFG	ADFG	12	!12782ADFG12						2		1977	19780630	19780630	1F2UC247 5010330993	1F2UC247 5010330010	1F2UC247 5010330050	G	H	P		0.63		N					0000	7508									BLODGETT LK 247-50	BIG LAKE	MEADOW CR 247-50	AK	CEAK	UCI	N	0	0	0	7508	0
T	4.1	20200124	CDFO	CDFR	03	080103	0					2	3	1973	1974	197406	2FS  GSVIR0111	2FS  GSVIH0111	2FS  SWVIS0104		H	E		5.46			5000	678			5000	51				0.07				ACCELERATION EXPERIMENT	R-Rosewall Cr	H-Rosewall Creek H	S-Robertson Cr	BC	GST	GSVI	N	678	0	51	0	0
T	4.1	20200124	CDFO	CDFR	03	080201	0					2	3	1972	1974	197406	2FS  GSVIR0111	2FS  GSVIH0111	2FS  GSVIS0100		H	E		11.63			5000	96			5000	7				0.068				ACCELERATION EXPERIMENT	R-Rosewall Cr	H-Rosewall Creek H	S-Big Qualicum R	BC	GST	GSVI	N	96	0	7	0	0
T	4.1	20191104	NMFS	NMFS	02	031650	0					2	3	1977	19790615	19790615	1M1NE109 1099998	1F1NE109 1099999	1F1NE109 1010090		H			16.23		N	5000	2416			5000	25			C	0.0103	5				TOLEDO HARBOR 109-10	LITTLE PORT WALTER	SASHIN CR	AK	SEAK	SENE	N	2416	0	25	0	0
T	4.1	20191104	NMFS	NMFS	02	031651	0					2	3	1977	19790615	19790615	1M1NE109 1099999	1F1NE109 1099999	1F1NE109 1010090		H			16.23		N	5000	3577			5000	14			C	0.0039	19				L PORT WALTER 109-10	LITTLE PORT WALTER	SASHIN CR	AK	SEAK	SENE	N	3577	0	14	0	0
T	4.1	20200218	ODFW	OAF	05	600327	0					2		1978	19790701	19790731	5M221    231	5F22101  H1     23	5F221    OAFY		H			26.45			5000	1078									4				SOUTH BEACH - OAF	ORE-AQUA FOODS/YAQUI	OAF-YAQUINA	OR	NOOR	SIYA	N	1078	0	0	0	0
T	4.1	20200127	ADFG	ADFG	01	040506	0					2	3	1975	19770501	19770601	1F1NE111 5010420		1F1NE111 5010420	S	W						5000	3038								0					AUKE CR 111-50	NA	AUKE CR	AK	SEAK	SENE	N	3038	0	0	0	0
T	4.1	20200124	CDFO	CDFO	03	022027	0					2		1976	197805	197806	2FS  JNSTR0275		2FS  JNSTS0275		W			12.13			5000	18856			5000	344				0.0179					R-Keogh R	NA	S-Keogh R	BC	JNST	JSVI	N	18856	0	344	0	0
T	4.1	20191104	NMFS	NMFS	02	031720	0					2	3	1979	19810615	19810615	1M1NE109 1099999	1F1NE109 1099999	1F1NE109 1010090		H			10.21		N	5000	2655			5000	143			C	0.0539	30				L PORT WALTER 109-10	LITTLE PORT WALTER	SASHIN CR	AK	SEAK	SENE	N	2655	0	143	0	0
T	4.1	20191104	NMFS	NMFS	02	031751	0					2	3	1980	19820615	19820615	1F1NE111 5010420	1F1NE111 5010420999	1F1NE111 5010420		H			11.62		N	5000	5140			5000	0			C	0	60				AUKE CR 111-50	AUKE CREEK	AUKE CR	AK	SEAK	SENE	N	5140	0	0	0	0
T	4.1	20200302	WDFW	WDFW	04	632346	0					2		1980	19820518	19820518	3F10806  180018 R	3F10806  180018 H	3F10806  180018 S	P	H	B		17.44		N	5000	10008			0000	148849	5000	163	B		183				DUNGENESS R  18.0018	DUNGENESS HATCHERY	DUNGENESS R  18.0018	WA	JUAN	ELDU	N	10008	0	163	148849	0
T	4.1	20200218	ODFW	OAF	05	603339	0					2		1979	19800630	19800630	5M221    231	5F22101  H1     23	3F              S73		H	E		19.78			5000	19611			5000	400	0000	326645		0.02	30				SOUTH BEACH - OAF	ORE-AQUA FOODS/YAQUI	UNDETERMINED MIXED	OR	NOOR	SIYA	N	19611	0	400	326645	0
T	4.1	20200302	WDFW	WDFW	04	632013	0					2		1978	19800611	19800611	3F10806  180018 R	3F10806  180018 H	3F10806  180018 S	P	H	I		18.13		N	5000	1225			5000	153									DUNGENESS R  18.0018	DUNGENESS HATCHERY	DUNGENESS R  18.0018	WA	JUAN	ELDU	N	1225	0	153	0	0
T	4.1	20200218	ODFW	ODFW	05	072558	0					2		1980	19820430	19820430	5F332    0300312020	5F33226  H26    21	5F332    11		H	E		24.01			5000	27858			5000	915	0000	29431		0.032	140				CEDAR CR #2 (SANDY R	SANDY HATCHERY	SANDY HATCHERY (SANDY R)	OR	LOCR	SAND	N	27858	0	915	29431	0
T	4.1	20200218	ODFW	OAF	05	603309	0					2		1979	19800628	19800628	5M221    231	5F22101  H1     23	5F221    OAFS		H	E		18.25			5000	1520			5000	115				0.07	20				SOUTH BEACH - OAF	ORE-AQUA FOODS/YAQUI	OAF-SILETZ	OR	NOOR	SIYA	N	1520	0	115	0	0
T	4.1	20200124	CDFO	CDFR	03	080303	0					2	3	1973	19750522	19750527	2FS  GSVIR0111	2FS  GSVIH0111	2FS  GSVIS0100		H	E		12.26			5000	1492			5000	109				0.0681				TIME AND SIZE EXPERIMENT	R-Rosewall Cr	H-Rosewall Creek H	S-Big Qualicum R	BC	GST	GSVI	N	1492	0	109	0	0
T	4.1	20200218	ODFW	ODFW	05	070406	0					2		1973	19750414	19750414	5F332    0100205000	5F33202  H2     21	5F332    13		H	E		30.94			5000	1023			5000	40				0.037	335				BIG CR (LWR COL R)	BIG CR HATCHERY	BIG CR HATCHERY	OR	LOCR	YOCL	N	1023	0	40	0	0
T	4.1	20200127	ADFG	ADFG	01	040412	0					2		1974	19760501	19760501	1M1NW113 4199996	1F1NW113 4110150	1F2UC247 5010060		H	P		8.89			5000	3846			0000	10398				0					STARRIGAVAN B 113-41	STARRIGAVAN	SHIP CR	AK	SEAK	SENW	N	3846	0	0	10398	0
T	4.1	20200127	ADFG	ADFG	01	040415	0					2		1974	19760601	19760601	1M1NE111 50	1M1NE111 5010690	1F1SE106 4410240		H	P		34.89			5000	21951								0					FRITZ COVE 111-50	FISH CREEK	BLIND SLOUGH	AK	SEAK	SENE	N	21951	0	0	0	0
N	4.1	20200127	ADFG	ADFG	12	!12792ADFG13						2		1978	19790618	19790618	1F2UC244 3010050024	1F2UC244 3010050024	1F2UC244 3010050024	G	H	P		0.42		N					0000	10740									CROOKED CR 244-30	CROOKED CREEK	CROOKED CR 244-30	AK	CEAK	UCI	N	0	0	0	10740	0
N	4.1	20200127	ADFG	ADFG	12	!12792ADFG15						2		1977	19790518	19790518	1F2LC231 3010080997	1F2UC247 5010060	1F2LC231 3010080999	S	H	P		18.14		N					0002	11207									BEAR CR 231-30	ELMENDORF	BEAR CR 231-30	AK	CEAK	LCI	N	0	0	0	11207	0
N	4.1	20021016	NWIFC	SUQ	14	!14198100663						2		1980	19810306	19810306	3F10510  150216 R	3F10510  150299 H	3F10513  150048 S	G	H			0.88							0000	73050			B						GORST CR     15.0216	GROVERS CR HATCHERY	MINTER CR    15.0048	WA	MPS	EKPN	C	0	0	0	73050	0
N	4.1	20021016	NWIFC	SUQ	14	!14198100664						2		1980	19810225	19810225	3F10510  150299 R	3F10510  150299 H	3F10513  150048 S	G	H			0.6							0000	32374			B						GROVERS CR   15.0299	GROVERS CR HATCHERY	MINTER CR    15.0048	WA	MPS	EKPN	C	0	0	0	32374	0
N	4.1	20021016	NWIFC	SUQ	14	!14198100665						2		1980	19810226	19810226	3F10510  150299 R	3F10510  150299 H	3F10513  150048 S	G	H			0.6							0000	5595			B						GROVERS CR   15.0299	GROVERS CR HATCHERY	MINTER CR    15.0048	WA	MPS	EKPN	C	0	0	0	5595	0
N	4.1	20021016	NWIFC	SUQ	14	!14198100666						2		1980	19810303	19810303	3F10510  150299 R	3F10510  150299 H	3F10513  150048 S	G	H			0.8							0000	22857			B						GROVERS CR   15.0299	GROVERS CR HATCHERY	MINTER CR    15.0048	WA	MPS	EKPN	C	0	0	0	22857	0
N	4.1	20021016	NWIFC	SUQ	14	!14198100667						2		1980	19810325	19810325	3F10510  150299 R	3F10510  150299 H	3F10513  150048 S	G	H			1.48							0000	18604			B						GROVERS CR   15.0299	GROVERS CR HATCHERY	MINTER CR    15.0048	WA	MPS	EKPN	C	0	0	0	18604	0
N	4.1	20200127	ADFG	ADFG	12	!12802ADFG10						2		1979	19800529	19800601	1F2UC247 5010300020	1F2UC247 5010330010	1F2UC247 5010330	G	H	P		0.56		N					0000	86026									COTTONWOOD LK SYST	BIG LAKE	FISH CR 247-50	AK	CEAK	UCI	N	0	0	0	86026	0
T	4.1	20200302	WDFW	WDFW	04	632520	0					2	7	1980	19820525	19820525	3F42001  280159 R	3F42001  280159 H	3F42001  260002 S	S	H	B		21.59		N	5000	10093			0000	7112	5000	364	B		175				WASHOUGAL R  28.0159	WASHOUGAL HATCHERY	COWLITZ R    26.0002	WA	LOCR	SAWA	N	10093	0	364	7112	0
N	4.1	20200127	ADFG	ADFG	12	!12802ADFG06						2		1979	19800529	19800529	1F2UC247 5010300999	1F2UC247 5010330010	1F2UC247 5010330	G	H	P		0.63		N					0002	750									CORNELIUS LK 247-50	BIG LAKE	FISH CR 247-50	AK	CEAK	UCI	N	0	0	0	750	0
N	4.1	20200302	WDFW	WDFW	04	!04H00017344						2		1973	19740327	19740327	3F10208  030354 R	3F10107  030017 H	3F10308  070943 S	F	H			0.54							0000	70950			B						CAREYS CR    03.0354	SAMISH HATCHERY	MAY CR       07.0943	WA	SKAG	LOSK	N	0	0	0	70950	0
T	4.1	20200218	ODFW	ODFW	05	072031	0					2		1978	19800501	19800501	5F332    0300312020	5F33226  H26    21	5F332    11		H	E		24.57			5000	25180			5000	1087	0000	39952		0.041	164				CEDAR CR #2 (SANDY R	SANDY HATCHERY	SANDY HATCHERY (SANDY R)	OR	LOCR	SAND	N	25180	0	1087	39952	0
T	4.1	20200124	CDFO	CDFR	03	081629	0					2		1978	1979	197905	2FS  GSVIR0111	2FS  GSVIH0111	2FS  GSVIS0111		H	E		8.72			5000	2419			5000	56				0.0226				SIZE AT RELEASE EXPERIMENT	R-Rosewall Cr	H-Rosewall Creek H	S-Rosewall Cr	BC	GST	GSVI	N	2419	0	56	0	0
T	4.1	20200218	ODFW	ODFW	05	071750	0					2		1977	19790501	19790501	5F332    0300312020	5F33226  H26    21	5F332    11		H	E		22.41			5000	27430			5000	1444	0000	30565		0.05	135				CEDAR CR #2 (SANDY R	SANDY HATCHERY	SANDY HATCHERY (SANDY R)	OR	LOCR	SAND	N	27430	0	1444	30565	0
T	4.1	20200218	ODFW	ODFW	05	090514	0					2		1975	19770427	19770427	5F332    0300312020	5F33226  H26    21	5F332    11		H	E		27.74			5000	24893			5000	850	0000	2756		0.033	199			EARLY COLUMBIA R STOCK	CEDAR CR #2 (SANDY R	SANDY HATCHERY	SANDY HATCHERY (SANDY R)	OR	LOCR	SAND	N	24893	0	850	2756	0
T	4.1	20200124	CDFO	CDFO	03	020805	0					2		1973	197504	197506	2FS  GSMNR0333		2FS  GSMNS0333		W			5.78			5000	6161			5000	26				0.0042					R-L Stawamus Cr	NA	S-L Stawamus R	BC	GST	GSMS	N	6161	0	26	0	0
T	4.1	20200218	ODFW	ODFW	05	091651	0					2		1976	19780504	19780504	5F332    0300312020	5F33226  H26    21	5F332    11		H	E		30.52			5000	34383			5000	809				0.023	105				CEDAR CR #2 (SANDY R	SANDY HATCHERY	SANDY HATCHERY (SANDY R)	OR	LOCR	SAND	N	34383	0	809	0	0
T	4.1	20020328	NMFS	NMFS	06	ORRDRD	5					2	3	1976	19780601	19780601	3F42001  250001 R12	3F42001  290131 H03	3F42001         S71	S	H	E				N	5000	19710			5000	295			C	0.0147	14			HOMING STUDY/	COL R @ RM  12.0	WILLARD NFH	MIXED COLUMBIA	WA	LOCR	YOCL	C	19710	0	295	0	0
T	4.1	20020328	NMFS	NMFS	06	ORYWLB*2	5					2	3	1976	19780601	19780601	3F42001  250001 R12	3F42001  290131 H03	3F42001         S71	S	H	E				N	5000	19908			5000	139			C	0.0069	13		Y	HOMING STUDY/	COL R @ RM  12.0	WILLARD NFH	MIXED COLUMBIA	WA	LOCR	YOCL	C	19908	0	139	0	0
T	4.1	20020328	NMFS	NMFS	06	ORLBOR	5					2	3	1976	19780601	19780601	3F42001  250001 R12	3F42001  290131 H03	3F42001         S71	S	H	E				N	5000	19956			5000	19			C	0.001	9			HOMING STUDY/	COL R @ RM  12.0	WILLARD NFH	MIXED COLUMBIA	WA	LOCR	YOCL	C	19956	0	19	0	0
T	4.1	20020328	NMFS	NMFS	06	ORYWRD*2	5					2	3	1976	19780601	19780601	3F42001  250001 R12	3F42001  290131 H03	3F42001         S71	S	H	E				N	5000	20324			5000	121			C	0.0059	10		Y	HOMING STUDY/	COL R @ RM  12.0	WILLARD NFH	MIXED COLUMBIA	WA	LOCR	YOCL	C	20324	0	121	0	0
T	4.1	20020328	NMFS	NMFS	06	RDYW*3	5					2	3	1976	19780601	19780601	3F42001  250001 R12	3F42001  290131 H03	3F42001         S71	S	H	E				N	5000	19654			5000	314			C	0.0157	7		Y	HOMING STUDY/	COL R @ RM  12.0	WILLARD NFH	MIXED COLUMBIA	WA	LOCR	YOCL	C	19654	0	314	0	0
T	4.1	20020328	NMFS	NMFS	06	ORORRD*2	5					2	3	1976	19780601	19780601	3F42001  250001 R12	3F42001  290131 H03	3F42001         S71	S	H	E				N	5000	19890			5000	119			C	0.0059	15		Y	HOMING STUDY/	COL R @ RM  12.0	WILLARD NFH	MIXED COLUMBIA	WA	LOCR	YOCL	C	19890	0	119	0	0
T	4.1	20020328	NMFS	NMFS	06	ORLGYW*2	5					2	3	1976	19780601	19780601	3F42001  250001 R12	3F42001  290131 H03	3F42001         S71	S	H	E				N	5000	19946			5000	378			C	0.0186	12		Y	HOMING STUDY/	COL R @ RM  12.0	WILLARD NFH	MIXED COLUMBIA	WA	LOCR	YOCL	C	19946	0	378	0	0
T	4.1	20020328	USFWS	USFWS	07	141509	0					2		1974	19760426	19760427	3F21703  210199 R	3F21702  210429 H	3F2             S73	S	H	P	FR	26.71		N	5000	9929			0000	99856	5000	80		0.008	7	481			PHELAN CR    21.0199	QUINAULT NFH -COOK C	QUINAULT X WILLAPA R	WA	NWC	QEQU	C	9929	0	80	99856	0
T	4.1	20200218	ODFW	OAF	05	603219	0					2		1979	19800723	19800723	5M221    231	5F22101  H1     23	5F221    OAFS		H	E		26.08			5000	2712			5000	204				0.07	26				SOUTH BEACH - OAF	ORE-AQUA FOODS/YAQUI	OAF-SILETZ	OR	NOOR	SIYA	N	2712	0	204	0	0
T	4.1	20020328	NMFS	NMFS	06	RDPK*3	5					2	3	1976	19780601	19780601	3F42001  250001 R12	3F42001  290131 H03	3F42001         S71	S	H	E				N	5000	19622			5000	176			C	0.0089	10		Y	HOMING STUDY/	COL R @ RM  12.0	WILLARD NFH	MIXED COLUMBIA	WA	LOCR	YOCL	C	19622	0	176	0	0
T	4.1	20020328	NMFS	NMFS	06	ORWHOR	5					2	3	1976	19780601	19780601	3F42001  250001 R12	3F42001  290131 H03	3F42001         S71	S	H	E				N	5000	19942			5000	59			C	0.0029	12			HOMING STUDY/	COL R @ RM  12.0	WILLARD NFH	MIXED COLUMBIA	WA	LOCR	YOCL	C	19942	0	59	0	0
N	4.1	20021016	NWIFC	LUMMI	14	!14198201364						2		1980	19820527	19820527	3M10107  888001 R	3M10107  888001 H	3F10308  070943 S	S	H			17.79							0000	180000			B						LUMMI SEA PONDS	LUMMI SEA PONDS	MAY CR       07.0943	WA	NOWA	NOOK	C	0	0	0	180000	0
T	4.1	20200218	ODFW	OAF	05	603328	0					2		1979	19800628	19800628	5M221    231	5F22101  H1     23	5F221    OAFY		H	E		18.25			5000	9671			5000	299				0.03	8				SOUTH BEACH - OAF	ORE-AQUA FOODS/YAQUI	OAF-YAQUINA	OR	NOOR	SIYA	N	9671	0	299	0	0
T	4.1	20200127	ADFG	ADFG	01	040213	0					2		1973	19750501	19750501	1M1NE111 50	1M1NE111 5010690	1F1SE106 4410240		H	P		30.23			5000	10343								0					FRITZ COVE 111-50	FISH CREEK	BLIND SLOUGH	AK	SEAK	SENE	N	10343	0	0	0	0
N	4.1	20021016	NWIFC	LUMMI	14	!14198201367						2		1980	19820609	19820609	3M10107  888001 R	3M10107  888001 H	3F10308  070943 S	S	H			29.1							0000	300000			B						LUMMI SEA PONDS	LUMMI SEA PONDS	MAY CR       07.0943	WA	NOWA	NOOK	C	0	0	0	300000	0
N	4.1	20021016	NWIFC	LUMMI	14	!14198201366						2		1980	19820609	19820609	3M10107  888001 R	3M10107  888001 H	3F10308  070943 S	S	H			30.07							0000	193669			B						LUMMI SEA PONDS	LUMMI SEA PONDS	MAY CR       07.0943	WA	NOWA	NOOK	C	0	0	0	193669	0
T	4.1	20200218	ODFW	OAF	05	600107	0					2		1977	19780619	19780619	5M221    231	5F22101  H1     23	5F221    OAFY		H			16.74			5000	2733			5000	44				0.016	7				SOUTH BEACH - OAF	ORE-AQUA FOODS/YAQUI	OAF-YAQUINA	OR	NOOR	SIYA	N	2733	0	44	0	0
T	4.1	20200218	ODFW	OAF	05	603335	0					2		1979	19810504	19810504	5M221    232	5F22102  H2     23	3F              S73		H	P		29.36			5000	14344			5000	924	0000	70478		0.061	43				COOS SPIT	ORE-AQUA FOODS/COOS	UNDETERMINED MIXED	OR	SOOR	COOS	N	14344	0	924	70478	0
N	4.1	20200127	ADFG	ADFG	12	!12782ADFG23						2		1977	19780602	19780602	1F2UC247 5010330010	1F2UC247 5010060	1F2LC231 3099998	G	H	P		1.17		N					0000	1163									BIG LK SYSTEM 247-50	ELMENDORF	SEWARD LAGOON	AK	CEAK	UCI	N	0	0	0	1163	0
N	4.1	20200127	ADFG	ADFG	12	!12782ADFG14						2		1977	19780705	19780705	1F2UC247 5010300020	1F2UC247 5010330010	1F2UC247 5010330050	G	H	P		0.9		N					0000	23641									COTTONWOOD LK SYST	BIG LAKE	MEADOW CR 247-50	AK	CEAK	UCI	N	0	0	0	23641	0
T	4.1	20200124	CDFO	CDFO	03	081854	0					2	3	1979	198104	19810420	2FS  JNSTR0106	2FS  JNSTH0106	2FS  JNSTS0106	S	H	E		27.6		N	5000	3656			0000	3866	5000	205		0.0531	141			TIME AND SIZE OF RELEASE #-1LARGE	R-Quinsam R	H-Quinsam River H	S-Quinsam R	BC	JNST	JSVI	N	3656	0	205	3866	0
T	4.1	20200302	WDFW	WDFW	04	151401	0					2	7	1972	19740501	19740501	3F21703  200096 R02	3F21703  200096 H02	3F42001  260002 S	S	H	P		18.89		N	5000	28392			5000	864			B						SOL DUC R   20.0096	SOLDUC HATCHERY	COWLITZ R    26.0002	WA	NWC	QUHO	N	28392	0	864	0	0
T	4.1	20020328	NMFS	NMFS	06	ORBLOR*2	5					2	3	1976	19780601	19780601	3F42001  280001 R30	3F42001  290023 H	3F42001         S71	S	H	E				N	5000	28927			5000	86			C	0.003	8		Y	HOMING STUDY/RAL 2	COL R @ RM 141	CARSON NFH	MIXED COLUMBIA	WA	LOCR	SAWA	C	28927	0	86	0	0
N	4.1	20021016	NWIFC	PUYA	14	!14197830370						2		1977	19780411	19780411	3F10511  100023 R	3F10511  100029 H	3F10511  100414 S	G	H			0.7							0000	15600			B						SWAN CR      10.0023	PUYALLUP TRIBAL HATCHERY	VOIGHT CR    10.0414	WA	MPS	PUYA	C	0	0	0	15600	0
T	4.1	20200124	CDFO	CDFO	03	081843	0					2	3	1979	198105	19810530	2FS  JNSTR0106	2FS  JNSTH0106	2FS  JNSTS0106	S	H	E		22.3		N	5000	3953			0000	3372	5000	60		0.015	197			TIME AND SIZE OF RELEASE #3-SMALL	R-Quinsam R	H-Quinsam River H	S-Quinsam R	BC	JNST	JSVI	N	3953	0	60	3372	0
N	4.1	20021016	NWIFC	PUYA	14	!14197830376						2		1977	19780411	19780411	3F10511  100006 R	3F10511  100029 H	3F10511  100414 S	G	H			0.82							0000	18150			B						HYLEBOS CR   10.0006	PUYALLUP TRIBAL HATCHERY	VOIGHT CR    10.0414	WA	MPS	PUYA	C	0	0	0	18150	0
N	4.1	20021016	NWIFC	PUYA	14	!14197830377						2		1977	19780411	19780411	3F10511  100006 R	3F10511  100029 H	3F10511  100414 S	G	H			0.7							0000	19825			B						HYLEBOS CR   10.0006	PUYALLUP TRIBAL HATCHERY	VOIGHT CR    10.0414	WA	MPS	PUYA	C	0	0	0	19825	0
N	4.1	20021016	NWIFC	PUYA	14	!14198201603						2		1980	19820303	19820303	3F10511  100027 R	3F10511  100029 H	3F10511  100414 S	S	H			26.71							0000	6269			B						CLARKS CR    10.0027	PUYALLUP TRIBAL HATCHERY	VOIGHT CR    10.0414	WA	MPS	PUYA	C	0	0	0	6269	0
N	4.1	20021016	NWIFC	PUYA	14	!14198201604						2		1980	19820303	19820303	3F10511  100022 R	3F10511  100029 H	3F10511  100414 S	S	H			26.71							0000	600			B						CLEAR CR     10.0022	PUYALLUP TRIBAL HATCHERY	VOIGHT CR    10.0414	WA	MPS	PUYA	C	0	0	0	600	0
T	4.1	20200302	WDFW	WDFW	04	631911	0					2	3	1977	19790507	19790507	3F42001  260323 R	3F42001  260323 H	3F42001  260323 S20	S	H	E		24.65		N	5000	42422			5000	424					161				GREEN R      26.0323	NORTH TOUTLE HATCHERY	TOUTLE (TYPE-S)STOCK	WA	LOCR	COWL	N	42422	0	424	0	0
T	4.1	20200302	WDFW	WDFW	04	150115*2	0					2		1972	197405	197405	3F10511  100414 R	3F10511  100414 H	3F10511  100414 S	S	H	O		22.67		N	5000	30205			0000	401295			B				Y		VOIGHT CR    10.0414	VOIGHTS CR HATCHERY	VOIGHT CR    10.0414	WA	MPS	PUYA	N	30205	0	0	401295	0
T	4.1	20200302	WDFW	WDFW	04	631726	0					2		1976	19780424	19780424	3F21703  200096 R02	3F21703  200096 H02	3F21703  200096 S02	S	H	P		23.87		N	5000	49813			0000	47652	5000	3577	B		110				SOL DUC R   20.0096	SOLDUC HATCHERY	SOL DUC R   20.0096	WA	NWC	QUHO	N	49813	0	3577	47652	0
N	4.1	20200127	ADFG	ADFG	12	!12742ADFG22						2		1972	19740523	19740523	1F2UC247 5010060	1F2UC247 5010060999	1F4KD259 4110010003	S	H	P		47.95		N					0000	90500									SHIP CR 247-50	FORT RICHARDSON	LK ROSE TEAD	AK	CEAK	UCI	N	0	0	0	90500	0
T	4.1	20200302	WDFW	WDFW	04	631917	0					2		1979	198104	19810606	3F10308  070364 R		3F10308  070364 S	P	W	O		15.11		N	5000	95508												BO=W(WILD)	GRIFFIN CR   07.0364	NA	GRIFFIN CR   07.0364	WA	NPS	SNOH	N	95508	0	0	0	0
T	4.1	20200302	WDFW	WDFW	04	632422	0					2	7	1980	19820503	19820503	3F42001  260002 R	3F42001  260002 H02	3F42001  260002 S	S	H	B		23.37		N	5000	10353			0000	117775			B						COWLITZ R    26.0002	COWLITZ SALMON HATCHERY	COWLITZ R    26.0002	WA	LOCR	COWL	N	10353	0	0	117775	0
N	4.1	20200127	ADFG	ADFG	12	!12742ADFG25						2		1972	19740915	19740915	1M2LC241 15	1M2LC241 15	1F4KD259 4110010003	S	H	P		216		N					0001	79									HALIBUT CV LAG241-15	HALIBUT COVE	LK ROSE TEAD	AK	CEAK	LCI	N	0	0	0	79	0
N	4.1	20200302	WDFW	WDFW	04	!04H00017349						2		1973	19740401	19740401	3F10308  070210 R	3F10308  070943 H	3F10308  070943 S	F	H			0.43							0000	9300			B						EVANS CR     07.0210	WALLACE R HATCHERY	MAY CR       07.0943	WA	NPS	SNOH	N	0	0	0	9300	0
T	4.1	20200302	WDFW	WDFW	04	632313	0					2		1979	198105	19810603	3F10308  050001 R		3F10308  050001 S	P	W	O		15.11		N	5000	31772			5000	2134				0.065	1			BO=W(WILD)	STILLAGUAMISH R	NA	STILLAGUAMISH R	WA	NPS	STIL	N	31772	0	2134	0	0
T	4.1	20200124	CDFO	CDFR	03	081638	0					2		1978	1979	197906	2FS  GSVIR0111	2FS  GSVIH0111	2FS  GSVIS0111		H	E		12.26			5000	2181								0				SIZE AT RELEASE EXPERIMENT	R-Rosewall Cr	H-Rosewall Creek H	S-Rosewall Cr	BC	GST	GSVI	N	2181	0	0	0	0
T	4.1	20200302	WDFW	WDFW	04	131006	0					2		1974	197604	19760501	3F10510  080070 R		3F10510  080080 S	Y	W	O		22.67		N	5000	14578												BO=W(WILD) THIS STOCK IS NORTH CREEK 08.0070, NEED TO ADD TO STOCK LIST	NORTH CR     08.0070	NA	LTL BEAR CR  08.0080	WA	MPS	LAKW	N	14578	0	0	0	0
N	4.1	20200302	WDFW	WDFW	04	!04H00017358						2		1973	19740406	19740406	3F10308  070137 R	3F10308  070943 H	3F10308  070943 S	F	H			0.59							0000	6000			B						WILLIAMS CR  07.0137	WALLACE R HATCHERY	MAY CR       07.0943	WA	MPS	LAKW	N	0	0	0	6000	0
N	4.1	20200127	ADFG	ADFG	12	!12812ADFG09						2		1980	19810609	19810609	1F2UC247 5010300997	1F2UC247 5010330010	1F2UC247 5010330	G	H	P		0.83		N					0002	23383									KINGS LK 247-50	BIG LAKE	FISH CR 247-50	AK	CEAK	UCI	N	0	0	0	23383	0
N	4.1	20200127	ADFG	ADFG	12	!12812ADFG11						2		1980	19810527	19810527	1F2UC247 5010300010	1F2UC247 5010330010	1F2UC247 5010330	G	H	P		0.47		N					0001	62264									WASILLA LK 247-50	BIG LAKE	FISH CR 247-50	AK	CEAK	UCI	N	0	0	0	62264	0
