record_code	format_version	submission_date	reporting_agency	release_agency	coordinator	tag_code_or_release_id	tag_type	first_sequential_number	last_sequential_number	related_group_type	related_group_id	species	run	brood_year	first_release_date	last_release_date	release_location_code	hatchery_location_code	stock_location_code	release_stage	rearing_type	study_type	release_strategy	avg_weight	avg_length	study_integrity	cwt_1st_mark	cwt_1st_mark_count	cwt_2nd_mark	cwt_2nd_mark_count	non_cwt_1st_mark	non_cwt_1st_mark_count	non_cwt_2nd_mark	non_cwt_2nd_mark_count	counting_method	tag_loss_rate	tag_loss_days	tag_loss_sample_size	tag_reused	comments	release_location_name	hatchery_location_name	stock_location_name	release_location_state	release_location_rmis_region	release_location_rmis_basin	record_origin	tagged_adclipped	tagged_unclipped	untagged_adclipped	untagged_unclipped	untagged_unknown
T	4.1	20200124	CDFO	CDFO	03	082239	0					2	3	1982	198406	19840601	2FS  JNSTR0106	2FS  JNSTH0106	2FS  JNSTS0106	S	H	E		21.1		N	5000	9636			0000	6585	5000	300		0.0302	14			LOW DENSITY MEDIUMS	R-Quinsam R	H-Quinsam River H	S-Quinsam R	BC	JNST	JSVI	N	9636	0	300	6585	0
T	4.1	20200124	CDFO	CDFO	03	082242	0					2	3	1982	198406	19840601	2FS  JNSTR0106	2FS  JNSTH0106	2FS  JNSTS0106	S	H	E		21		N	5000	9784			0000	15256	5000	199		0.0199	8			MEDIUM DENSITY MEDIUMS	R-Quinsam R	H-Quinsam River H	S-Quinsam R	BC	JNST	JSVI	N	9784	0	199	15256	0
T	4.1	20200218	ODFW	ODFW	05	073309	0					2		1984	19860407	19860407	5F332    0100212000	5F33214  H14    21	5F332    15		H	P		35.19			5000	9472			5000	142	0000	333828	W	0.015	30				KLASKANINE R	KLASKANINE HATCHERY	KLASKANINE R	OR	LOCR	YOCL	N	9472	0	142	333828	0
N	4.1	20200302	WDFW	COOP	04	!04H00040212						2		1989	19900604	19900604	3F10609  170203 R	3F10609  1773275E	3F10412  170012 S	S	H			150.99							0000	9600			B						CHIMACUM CR  17.0203	CHIMACUM HS	BIG QUILCENE 17.0012	WA	JUAN	ELDU	N	0	0	0	9600	0
T	4.1	20200218	ODFW	ODFW	05	075541	0					2		1989	19910501	19910501	5F332    0300304000	5F33226  H26    21	5F332    11	S	H	P		28.71		N	5000	26963			5000	698	0000	35685	W	0.025	169				CEDAR CR #1 (SANDY R	SANDY HATCHERY	SANDY HATCHERY (SANDY R)	OR	LOCR	SAND	N	26963	0	698	35685	0
T	4.1	20200124	CDFO	CDFO	03	082243	0					2	3	1982	198406	19840601	2FS  JNSTR0106	2FS  JNSTH0106	2FS  JNSTS0106	S	H	E		25.1		N	5000	9830			0000	15328	5000	200		0.0199	8			MEDIUM DENSITY LARGES	R-Quinsam R	H-Quinsam River H	S-Quinsam R	BC	JNST	JSVI	N	9830	0	200	15328	0
T	4.1	20200218	ODFW	ODFW	05	074441	9					2		1985	19870430	19870430	5F332    0300304000	5F33226  H26    21	5F332    11		H	B		28.71			5000	29410	0000	77	5000	1039	0000	21157	W	0.034	164				CEDAR CR #1 (SANDY R	SANDY HATCHERY	SANDY HATCHERY (SANDY R)	OR	LOCR	SAND	N	29410	77	1039	21157	0
N	4.1	20200302	WDFW	WDFW	04	!04H00036359						2		1987	19880505	19880505	3F10511  100313AR	3F10511  100414 H	3F10511  100414 S	F	H			0.89							0000	20100			B					RELEASE SITE FORMERLY MISCODED TO HEN SKIN OUT 10.0332	SILVER SPRINGS 0313A	VOIGHTS CR HATCHERY	VOIGHT CR    10.0414	WA	MPS	PUYA	N	0	0	0	20100	0
N	4.1	20200302	WDFW	COOP	04	!04H00040272						2		1989	19900615	19900615	3F10308  070939 R	3F10308  0774274E	3F10308  070943 S	G	H			1.8							0000	8000			B						WAGLEYS CR   07.0939	SULTAN HS (SULTAN)	MAY CR       07.0943	WA	NPS	SNOH	N	0	0	0	8000	0
N	4.1	20200302	WDFW	COOP	04	!04H00040273						2		1989	19900615	19900615	3F21802  220162 R	3F21802  226030 H	3F21802  220004 S	G	H			1.49							0000	10000			B						LTL HOQUIAM T22.0162	GRAYS HARBOR COLLEGE	HUMPTULIPS R 22.0004	WA	GRAY	GHLC	N	0	0	0	10000	0
N	4.1	20200127	ADFG	ADFG	12	!12872ADFG02						2		1986	19870701	19870706	1F2UC247 5010300020	1F2UC247 5010330010	1F2UC247 5010330010	G	H	P		1.37		N					0000	156173									COTTONWOOD LK SYST	BIG LAKE	BIG LK	AK	CEAK	UCI	N	0	0	0	156173	0
N	4.1	20200127	ADFG	ADFG	12	!12872ADFG30						2		1986	19870915	19870915	1F2PW224 10     998	1F2UC247 5010060999	1F2PW212 1010060010	S	H	P		10.9		N					0000	40158									SURPRISE LK#2 224-10 (B)	FORT RICHARDSON	EYAK LK	AK	CEAK	PWS	N	0	0	0	40158	0
N	4.1	20200127	ADFG	ADFG	12	!12872ADFG36						2		1986	19870611	19870611	1F4KD259 2110090	1F4KD252 31	1F4KD252 3110030	G	H	P		1.03		N					0000	10000									MISSION LK 259-21	KITOI BAY	L KITOI LK 252-31	AK	WEAK	KODI	N	0	0	0	10000	0
T	4.1	20041208	NWIFC	TULA	14	212641	9					2	3	1986	19880418	19880605	3F10308  050396 R		3F10308  050001 S	S	W	K				N	5000	1064			5000	48			C	0.0432	1	2650			TROUT CR     05.0396	NA	STILLAGUAMISH R	WA	NPS	STIL	C	1064	0	48	0	0
T	4.1	20200218	ODFW	OAF	05	603740	0					2		1984	19850625	19850625	5M221    2320	5M22120  H20    23	5F221    OAF		H	E		19.18			5000	7780							W		20				OFFSHORE (OR COAST)	ORE-AQUA FOODS/OFFSH	ORE-AQUA FOODS	OR	ORGN	ORGNG	N	7780	0	0	0	0
T	4.1	20041208	NWIFC	TULA	14	212247	9					2	3	1985	19870417	19870613	3F10308  050396 R		3F10308  050001 S	S	W	K				N	5000	217			5000	3			C	0.0136	1				TROUT CR     05.0396	NA	STILLAGUAMISH R	WA	NPS	STIL	C	217	0	3	0	0
T	4.1	20200218	ODFW	ODFW	05	073254	0					2		1984	19860623	19860623	5F332    0300100000	5F33236  H36    21	5F332    14		H	P		30.14			5000	9933			0000	442204			P		22				COLUMBIA R-2	WAHKEENA PD (LO COL)	TANNER CR (BNVILLE)	OR	LOCR	YOCL	N	9933	0	0	442204	0
T	4.1	20200124	CDFO	CDFO	03	025347	0					2	3	1987	198810	19881008	2FN  CCSTR0071	2FN  CCSTH0140	2FN  CCSTS0071	F	H	B		11.9	100	N	5000	25151			0000	36204	5000	177	B	0.007	4			ALSO SEE 025442 (SMOLT RELEASE)	R-Bella Coola R Low	H-Snootli Creek H	S-Bella Coola R Low	BC	CEBC	CCST	N	25151	0	177	36204	0
N	4.1	20200127	ADFG	ADFG	12	!12892ADFG52						2		1988	19890630	19890630	1F4KD252 3610010	1F4KD252 31	1F4KD252 3110030	G	H	P		0.82		N					0000	202955									CRESCENT LK 252-36 (B)	KITOI BAY	L KITOI LK 252-31	AK	WEAK	KODI	N	0	0	0	202955	0
N	4.1	20200302	WDFW	WDFW	04	!04H00036703						2		1987	19880610	19880610	3F21703  200243 R	3F21703  200096 H02	3F21703  200096 S06	G	H			2.56							0000	4235			B						COON CR      20.0243	SOLDUC HATCHERY	SOL DUC R FALLS	WA	NWC	QUHO	N	0	0	0	4235	0
N	4.1	20200302	WDFW	WDFW	04	!04H00040331						2	7	1989	19900726	19900726	3F42001  280159 R	3F42001  280159 H	3F42001  260002 S	G	H			3.25							0000	180100			B						WASHOUGAL R  28.0159	WASHOUGAL HATCHERY	COWLITZ R    26.0002	WA	LOCR	SAWA	N	0	0	0	180100	0
N	4.1	20200302	WDFW	COOP	04	!04H00040333						2		1989	19900818	19900818	3F42001  251001 R	3F42001  250001 H	3F42001  251001 S	S	H			26.67							0000	73500			B						CHINOOK R    25.1001	SEA RESOURCES HATCH	CHINOOK R    25.1001	WA	LOCR	GREL	N	0	0	0	73500	0
N	4.1	20200302	WDFW	COOP	04	!04H00040334						2		1989	19900818	19900818	3F42001  251001 R	3F42001  250001 H	3F42001  251001 S	S	H			26.67							0000	73500			B						CHINOOK R    25.1001	SEA RESOURCES HATCH	CHINOOK R    25.1001	WA	LOCR	GREL	N	0	0	0	73500	0
T	4.1	20021016	NWIFC	MAKAH	14	052259	0					2		1988	19900410	19900411	3F21704  200010 R	3F21704  200010 H	3F21702  210398 S	S	H	P		32.42		N	5000	47936			0000	186	5000	533	B	0.011	41	359			EDUCKET CR   20.0010	EDUCKET CR HATCHERY	QUINAULT R   21.0398	WA	NWC	QUHO	C	47936	0	533	186	0
T	4.1	20020328	USFWS	USFWS	07	051949	9					2		1986	19880429	19880429	3F21704  200010 R	3F21704  200015 H	3F21704  200015 S	S	H			32.4		N	5000	43745			5000	5352			B	0.109					EDUCKET CR   20.0010	MAKAH NFH ON TSOO-YESS R	TSOO-YESS R      20.0015	WA	NWC	QUHO	C	43745	0	5352	0	0
N	4.1	20200302	WDFW	COOP	04	!04H00036882						2		1987	19890330	19890330	3F10609  060028 R	3F10308  066005 H	3F10208  030176 S	G	H			1.08							0000	5000			B						SARATOGA CR  06.0028	SOUTH WHIDBEY SALMON	SKAGIT R     03.0176	WA	NPS	WICI	N	0	0	0	5000	0
N	4.1	20200302	WDFW	WDFW	04	!04H00036907						2		1987	19890414	19890414	3F21902  240543 R	3F21902  240543 H	3F21902  240543 S	S	H			25.19							0000	354000			B						NASELLE R    24.0543	NASELLE HATCHERY	NASELLE R    24.0543	WA	WILP	NASE	N	0	0	0	354000	0
N	4.1	20200302	WDFW	WDFW	04	!04H00040345						2	7	1989	19900827	19900827	3F42001  260668 R	3F42001  260002 H02	3F42001  260002 S	G	H			9.24							0000	40200			B						CISPUS R     26.0668	COWLITZ SALMON HATCHERY	COWLITZ R    26.0002	WA	LOCR	COWL	N	0	0	0	40200	0
N	4.1	20200302	WDFW	WDFW	04	!04H00040346						2	7	1989	19900827	19900827	3F42001  260002 R08	3F42001  260002 H02	3F42001  260002 S	G	H			9.24							0000	39700			B						RIFFE LK (LEWI)	COWLITZ SALMON HATCHERY	COWLITZ R    26.0002	WA	LOCR	COWL	N	0	0	0	39700	0
T	4.1	20200302	WDFW	WDFW	04	633918	0					2		1989	19910506	19910506	3M21802  888001 H	3M21802  888001 H	3F21802  220462 S	S	H	B		39.1	146	N	5000	49949			5000	250			B		53	2016			ABERDEEN NET PENS	ABERDEEN NET PENS	SATSOP SPRNG 22.0462	WA	GRAY	GHLC	N	49949	0	250	0	0
T	4.1	20200302	WDFW	WDFW	04	631338	9					2		1988	19900501	19900501	3M21802  888001 H	3M21802  888001 H	3F21802  220360 S	S	H	B		41.23	150	N	5000	49055			5000	343			B		34	1282			ABERDEEN NET PENS	ABERDEEN NET PENS	SATSOP R     22.0360	WA	GRAY	GHLC	N	49055	0	343	0	0
N	4.1	20200302	WDFW	WDFW	04	!04H00036946						2	7	1987	19890424	19890424	3F42001  270002 R	3F42001  270002 H	3F42001  260002 S	S	H			28.34							0000	124300			B						KALAMA R     27.0002	KALAMA FALLS HATCHERY	COWLITZ R    26.0002	WA	LOCR	LEWI	N	0	0	0	124300	0
N	4.1	20200302	WDFW	WDFW	04	!04H00036951						2	7	1987	19890424	19890424	3F42001  250236 R	3F42001  250236 H	3F42001  260002 S	S	H			30.23							0000	515800			B						ELOCHOMAN R  25.0236	ELOCHOMAN HATCHERY	COWLITZ R    26.0002	WA	LOCR	GREL	N	0	0	0	515800	0
N	4.1	20200302	WDFW	WDFW	04	!04H00040348						2	7	1989	19900830	19900830	3F42001  260668 R	3F42001  260002 H02	3F42001  260002 S	G	H			9.25							0000	39200			B						CISPUS R     26.0668	COWLITZ SALMON HATCHERY	COWLITZ R    26.0002	WA	LOCR	COWL	N	0	0	0	39200	0
N	4.1	20200302	WDFW	WDFW	04	!04H00040370						2	7	1989	19901116	19901116	3F42001  250236 R	3F42001  250236 H	3F42001  260002 S	P	H			11.33							0000	150000			B						ELOCHOMAN R  25.0236	ELOCHOMAN HATCHERY	COWLITZ R    26.0002	WA	LOCR	GREL	N	0	0	0	150000	0
T	4.1	20021016	NWIFC	QDNR	14	B50909	2					2		1990	19910502	19910502	3F21703  210042 R	3F21702  210398 H	3F21703  210024 S	G	H	E		1.06		N	5000	3040			0000	125	5000	732	C	0.1941	45	545			UNNAMED CR   21.0042	QUINAULT LK HATCHERY	CLEARWATER R 21.0024	WA	NWC	QEQU	C	3040	0	732	125	0
N	4.1	20200302	WDFW	COOP	04	!04H00037015						2		1987	19890516	19890516	3M10107  888003 H	3F10107  010566 H01	3F10208  031421 S	S	H			21.59							0000	99900			B						SQUALICUM NET PENS	WHATCOM CR HATCHERY	CLARK CR     03.1421	WA	NOWA	BESA	N	0	0	0	99900	0
T	4.1	20200127	ADFG	ADFG	01	042318	0					2	3	1983	19840831	19840831	1F1SW103 8010310010		1F1SW103 8010310010	P	W				80		5000	1715								0	0				WARM CHUCK LK 103-80	NA	WARM CHUCK LK 103-80	AK	SEAK	SESW	N	1715	0	0	0	0
N	4.1	20200218	ODFW	ODFW	05	!05NT5200						2		1990	19910508	19910612	5F222    1870100000	5F22210  H10    21	5F222    31	G	H	P		4.81		N					0000	373595									ECKMAN LK (CEN COAST	FALL CR HATCHERY	FALL CR (ALSEA R)	OR	NOOR	ALSE	N	0	0	0	373595	0
T	4.1	20020328	NWIFC	SRSC	14	212659	9					2		1986	19880512	19880531	3F10208  031068AR		3F10208  030176 S	S	W	K				N	5000	1704			5000	24			C	0.0139	2	72			SAUK R SLU  03.1068A	NA	SKAGIT R     03.0176	WA	SKAG	UPSK	C	1704	0	24	0	0
N	4.1	20200302	WDFW	WDFW	04	!04H00037057						2		1987	19890623	19890623	3F10513  150048 R	3F10513  150048 H	3F10513  150048 S	S	H			37.79							0000	707300			B						MINTER CR    15.0048	MINTER CR HATCHERY	MINTER CR    15.0048	WA	SPS	EKPS	N	0	0	0	707300	0
N	4.1	20200302	WDFW	WDFW	04	!04H00040431						2		1989	19910411	19910411	3F10513  120019 R	3F10513  120007 H01	3F10208  031421 S	S	H			21.59							0000	286650			B						SEQUALITCHEW 12.0019	GARRISON HATCHERY	CLARK CR     03.1421	WA	SPS	CHAM	N	0	0	0	286650	0
T	4.1	20200124	CDFO	CDFO	03	082204	0					2	3	1981	198305	19830527	2FS  JNSTR0106	2FS  JNSTH0106	2FS  JNSTS0106	S	H	E		22.2		N	5000	10497			0000	17152	5000	178		0.0167				WEST VAN #1 DIET	R-Quinsam R	H-Quinsam River H	S-Quinsam R	BC	JNST	JSVI	N	10497	0	178	17152	0
N	4.1	20200302	WDFW	COOP	04	!04H00040441						2		1989	19910415	19910415	3F21902  240034 R	3F21902  246045 H	3F21902  240356 S	S	H			113.39							0000	1000			B						NORTH R      24.0034	NORTH R FFA	FORK CR      24.0356	WA	WILP	NOSM	N	0	0	0	1000	0
T	4.1	20020328	NWIFC	PNPTC	14	212814	9					2		1986	19880412	19880609	3F10412  160001 R		3F10412  160001 S	S	W	K				N	5000	5840			5000	59			C	0.01	1	607			SKOKOMISH R  16.0001	NA	SKOKOMISH R  16.0001	WA	HOOD	SKDO	C	5840	0	59	0	0
T	4.1	20020328	NWIFC	PNPTC	14	211909	0					2		1984	19860406	19860623	3F10412  160001 R		3F10412  160001 S	S	W	K				N	5000	10266							C		1	617			SKOKOMISH R  16.0001	NA	SKOKOMISH R  16.0001	WA	HOOD	SKDO	C	10266	0	0	0	0
T	4.1	20020328	NWIFC	PNPTC	14	212225	9					2		1985	19870321	19870611	3F10412  160001 R		3F10412  160001 S	S	W	K				N	5000	7308							C		1	50			SKOKOMISH R  16.0001	NA	SKOKOMISH R  16.0001	WA	HOOD	SKDO	C	7308	0	0	0	0
N	4.1	20200302	WDFW	WDFW	04	!04H00040463						2	7	1989	19910421	19910421	3F42001  270168 R	3F42001  270168 H	3F42001  260002 S	S	H			26.67							0000	757100			B						LEWIS R      27.0168	LEWIS RIVER HATCHERY	COWLITZ R    26.0002	WA	LOCR	LEWI	N	0	0	0	757100	0
T	4.1	20200218	ODFW	ODFW	05	075547	0					2		1989	19910606	19910606	5F332    0300304000	5F33226  H26    21	5F332    11	S	H	B		29.61		N	5000	25863			5000	1602	0000	30775	W	0.058	196				CEDAR CR #1 (SANDY R	SANDY HATCHERY	SANDY HATCHERY (SANDY R)	OR	LOCR	SAND	N	25863	0	1602	30775	0
N	4.1	20200302	WDFW	COOP	04	!04H00040466						2		1989	19910422	19910422	3F21902  240251 R	3M21902  246055 H	3F21902  240543 S	S	H			37.78							0000	60200			B						WILLAPA R    24.0251	TOKELAND NET PENS	NASELLE R    24.0543	WA	WILP	WILR	N	0	0	0	60200	0
T	4.1	20200124	CDFO	CDFO	03	082206	0					2	3	1981	198305	19830527	2FS  JNSTR0106	2FS  JNSTH0106	2FS  JNSTS0106	S	H	E		22.2		N	5000	10289			0000	16813	5000	175		0.0167				WEST VAN #1 DIET	R-Quinsam R	H-Quinsam River H	S-Quinsam R	BC	JNST	JSVI	N	10289	0	175	16813	0
N	4.1	20200302	WDFW	WDFW	04	!04H00040518						2	7	1989	19910503	19910503	3F21902  240356 R	3F21902  240356 H	3F42001  260002 S	S	H	E		26.67							0000	80575			B						FORK CR      24.0356	FORKS CREEK HATCHERY	COWLITZ R    26.0002	WA	WILP	WILR	N	0	0	0	80575	0
N	4.1	20200302	WDFW	WDFW	04	!04H00040534						2		1989	19910507	19910507	3F21902  240543 R	3F21902  240543 H	3F21902  240543 S	S	H			30.23							0000	560800			B						NASELLE R    24.0543	NASELLE HATCHERY	NASELLE R    24.0543	WA	WILP	NASE	N	0	0	0	560800	0
N	4.1	20200302	WDFW	WDFW	04	!04H00040539						2		1989	19910508	19910508	3M10513  888132 R	3M10513  888132 H	3F10308  070943 S	S	H			21.6							0000	14000			B						ECHO BAY -FOX ISLAND	FOX ISLAND NET PENS	MAY CR       07.0943	WA	SPS	EKPS	N	0	0	0	14000	0
T	4.1	20200124	CDFO	CDFO	03	022462	0					2	3	1982	198405	19840512	2FS  LWFRR0107	2FS  LWFRH0107	2FS  LWFRS0107	S	H	B		16.7		N	5000	20243			0000	58789	5000	102		0.005	1			LOW DENSITY	R-Chilliwack R	H-Chilliwack River H	S-Chilliwack R	BC	FRTH	LOFR	N	20243	0	102	58789	0
N	4.1	20200218	ODFW	ODFW	05	!05NT3591						2		1981	19830418	19830418	5F222    1800200000	5F22227  H27    21	5F222    33		H	P		30.2							0000	77981									SILETZ R	SILETZ HATCHERY	SILETZ R (SILETZ HT)	OR	NOOR	SIYA	N	0	0	0	77981	0
T	4.1	20200218	ODFW	OAF	05	603616	0					2		1982	19830917	19830917	5M221    231	5F22101  H1     23	5F221    OAFY		H	E		47.3			5000	10819			5000	52				0.005	30				SOUTH BEACH - OAF	ORE-AQUA FOODS/YAQUI	OAF-YAQUINA	OR	NOOR	SIYA	N	10819	0	52	0	0
T	4.1	20200218	ODFW	ODFW	05	073045	0					2		1983	19850430	19850430	5F332    0300304000	5F33226  H26    21	5F332    11		H	E		30.52			5000	25683	0000	252	5000	1081	0000	29547	W	0.04	190				CEDAR CR #1 (SANDY R	SANDY HATCHERY	SANDY HATCHERY (SANDY R)	OR	LOCR	SAND	N	25683	252	1081	29547	0
N	4.1	20200302	WDFW	WDFW	04	!04H00037157						2	3	1988	19881230	19881230	3F42001  270168 R	3F42001  270430 H	3F42001         S	F	H			0.37							0000	195000			B						LEWIS R      27.0168	SPEELYAI HATCHERY	COLUMBIA R - GENERAL	WA	LOCR	LEWI	N	0	0	0	195000	0
N	4.1	20200302	WDFW	COOP	04	!04H00040586						2		1989	19910613	19910613	3M10107  888003 H	3F10107  010566 H01	3F10208  031421 S	S	H			26.68							0000	49800			B						SQUALICUM NET PENS	WHATCOM CR HATCHERY	CLARK CR     03.1421	WA	NOWA	BESA	N	0	0	0	49800	0
N	4.1	20200302	WDFW	WDFW	04	!04H00040591						2		1989	19910701	19910701	3M10513  888132 R	3M10513  888132 H	3F10308  070943 S	S	H			37.79							0000	105000			B						ECHO BAY -FOX ISLAND	FOX ISLAND NET PENS	MAY CR       07.0943	WA	SPS	EKPS	N	0	0	0	105000	0
N	4.1	20200302	WDFW	WDFW	04	!04H00037181						2	3	1988	19890117	19890117	3F42001  280159 R	3F42001  280159 H	3F42001         S	E	H			0.24							0000	268000			B						WASHOUGAL R  28.0159	WASHOUGAL HATCHERY	COLUMBIA R - GENERAL	WA	LOCR	SAWA	N	0	0	0	268000	0
N	4.1	20200302	WDFW	WDFW	04	!04H00040599						2		1989	19910721	19910721	3F10412  160222 R	3F10412  160222 H	3F10208  030435 S	S	H			25.23							0000	26000			B						FINCH CR     16.0222	HOODSPORT HATCHERY	BAKER R      03.0435	WA	HOOD	SKDO	N	0	0	0	26000	0
N	4.1	20200302	WDFW	WDFW	04	!04H00040592						2		1989	19910701	19910701	3F10513  150048 R	3F10513  150048 H	3F10513  150048 S	S	H			39.43							0000	509600			B						MINTER CR    15.0048	MINTER CR HATCHERY	MINTER CR    15.0048	WA	SPS	EKPS	N	0	0	0	509600	0
N	4.1	20200302	WDFW	WDFW	04	!04H00037376						2		1988	19890327	19890327	3F10107  010120 R02	3F10107  010406 H	3F10107  010406 S	F	H			0.45							0000	282700			B						NOOKSACK R -NF 01.0120	KENDALL CR HATCHERY	KENDALL CR   01.0406	WA	NOWA	NOOK	N	0	0	0	282700	0
T	4.1	20020328	USFWS	USFWS	07	051518	0					2		1982	19840531	19840531	3F10806  180272 R	3F10806  180274 H	3F10806  180272 S	S	H	E				N	5000	5001			5000	133				0.0259	43				ELWHA R      18.0272	LOWER ELWHA HATCHERY	ELWHA R      18.0272	WA	JUAN	ELDU	C	5001	0	133	0	0
T	4.1	20020328	USFWS	USFWS	07	051520	0					2		1982	19840430	19840430	3F10806  180272 R	3F10806  180274 H	3F10806  180272 S	S	H	E				N	5000	3489			5000	112				0.0311	43				ELWHA R      18.0272	LOWER ELWHA HATCHERY	ELWHA R      18.0272	WA	JUAN	ELDU	C	3489	0	112	0	0
N	4.1	20200302	WDFW	WDFW	04	!04H00037425						2		1988	19890403	19890403	3F10308  070210 R	3F10308  070943 H	3F10308  070943 S	F	H			0.59							0000	6000			B						EVANS CR     07.0210	WALLACE R HATCHERY	MAY CR       07.0943	WA	NPS	SNOH	N	0	0	0	6000	0
T	4.1	20200124	CDFO	CDFO	03	024107	0					2	3	1985	198607	19860717	2FN  CCSTR1948	2FN  CCSTH0140	2FN  CCSTS0073	F	H	B		3		N	5000	20919			5000	211				0.01				INCL 33% SNOOTLI STOCK. FED FRY STRAYING STUDY	R-Hagensborg Sl	H-Snootli Creek H	S-Thorsen Cr/CCST	BC	CEBC	CCST	N	20919	0	211	0	0
T	4.1	20020328	USFWS	USFWS	07	051521	0					2		1982	19840531	19840531	3F10806  180272 R	3F10806  180274 H	3F10806  180272 S	S	H	E				N	5000	3542			5000	83				0.0229	43				ELWHA R      18.0272	LOWER ELWHA HATCHERY	ELWHA R      18.0272	WA	JUAN	ELDU	C	3542	0	83	0	0
N	4.1	20200302	WDFW	WDFW	04	!04H00037439						2		1988	19890404	19890404	3F21802  231106 R	3F21802  220360 H	3F21802  220462 S	G	H			0.92							0000	21070			B						ELK CR       23.1106	BINGHAM CR HATCHERY	SATSOP SPRNG 22.0462	WA	GRAY	UPCH	N	0	0	0	21070	0
T	4.1	20200127	ADFG	ADFG	01	043525	0					2	2	1989	19910425	19910425	1F1SE101 9010390	1F1SE101 4710250	1F1SE101 8010840010	S	H	B		14.33	112	N	5000	9786			0000	2569	5000	570	P	0.055	202	509			MARGARET LK 101-90	DEER MOUNTAIN	REFLECTION LK 101-80	AK	SEAK	SESE	N	9786	0	570	2569	0
N	4.1	20200302	WDFW	COOP	04	!04H00040653						2		1990	19901218	19901218	3F42001  260481 R	3F42001  2672616E	3F42001  260002 S	E	H			0.24							0000	20000			B						LITTLE SALMON26.0481	TOLEDO HS (TOLEDO)	COWLITZ R    26.0002	WA	LOCR	COWL	N	0	0	0	20000	0
T	4.1	20020328	NWIFC	PNPTC	14	212222	9					2		1985	19870504	19870625	3F10805  190148 R		3F10805  190148 S	S	W	K				N	5000	11562							C		1	1433			HOKO R       19.0148	NA	HOKO R       19.0148	WA	JUAN	LYHO	C	11562	0	0	0	0
T	4.1	20020328	NWIFC	PNPTC	14	213238	9					2		1987	19890526	19890606	3F10805  190148 R		3F10805  190148 S	S	W	K				N	5000	9078			5000	54			C	0.0059	1	1168			HOKO R       19.0148	NA	HOKO R       19.0148	WA	JUAN	LYHO	C	9078	0	54	0	0
T	4.1	20200127	ADFG	ADFG	01	0401010506	3					2	2	1988	19890719	19890719	1F1SE101 8010840010	1F1SE101 4710250	1F1SE101 8010840010		H	B		2.7			5000	8845			0000	9357	5000	1549		0.149	22	355			REFLECTION LK 101-80	DEER MOUNTAIN	REFLECTION LK 101-80	AK	SEAK	SESE	N	8845	0	1549	9357	0
T	4.1	20200127	ADFG	CIAA	12	1301020104	3					2		1990	19910527	19910530	1F2LC231 3010080996	1F2UC244 3010010225	1F2LC231 3010080010	G	H	P		1.42		N	5000	50638			0000	337147	5000	2275	W	0.043	1				BEAR LK 231-30	TRAIL LAKES	BEAR LK	AK	CEAK	LCI	N	50638	0	2275	337147	0
N	4.1	20200302	WDFW	COOP	04	!04H00040656						2		1990	19901230	19901230	3F21902  240283 R	3M21902  246010 H	3F21902  240356 S	E	H			0.24							0000	250000			B						RUE CR       24.0283	WILLAPA BAY GILLNETR	FORK CR      24.0356	WA	WILP	WILR	N	0	0	0	250000	0
T	4.1	20200124	CDFO	CDFO	03	024045	0					2	3	1985	198605	19860529	2FS  TOMFR0132	2FS  TOMFH0156	2FS  TOMFS0132	F	H	B		2.1		N	5000	26118			0000	45283	5000	808		0.03	4				R-Salmon R/TOMF	H-Eagle River H	S-Salmon R/TOMF	BC	FRTH	UPTR	N	26118	0	808	45283	0
T	4.1	20020328	NWIFC	PNPTC	14	212821	9					2		1986	19880416	19880625	3F10805  190148 R		3F10805  190148 S	S	W	K				N	5000	6840			5000	164			C	0.0234	1	1104			HOKO R       19.0148	NA	HOKO R       19.0148	WA	JUAN	LYHO	C	6840	0	164	0	0
T	4.1	20020328	USFWS	USFWS	07	052116	9					2		1987		1988		3F21704  200015 H			H					D	5000													LOT DESTROYED, ESCAPEES EXIST	NA	MAKAH NFH ON TSOO-YESS R	NA	NA			C	0	0	0	0	0
N	4.1	20200302	WDFW	WDFW	04	!04H00037468						2		1988	19890407	19890407	3F21802  230890 R	3F21802  220360 H	3F21802  220462 S	G	H			0.95							0000	18880			B						NEWAUKUM R TR23.0890	BINGHAM CR HATCHERY	SATSOP SPRNG 22.0462	WA	GRAY	UPCH	N	0	0	0	18880	0
N	4.1	20200302	WDFW	COOP	04	!04H00040669						2		1990	19910113	19910113	3F10513  140019AR	3F10513  146006 H	3F10513  150048 S	E	H			0.37							0000	6000			B						BRENNER CR  14.0019A	BOY SCOUT TROOP 112	MINTER CR    15.0048	WA	SPS	KENN	N	0	0	0	6000	0
N	4.1	20200302	WDFW	COOP	04	!04H00040674						2		1990	19910115	19910115	3F10510  080070 R	3F10510  086210 H	3F10513  150048 S	E	H			0.29							0000	200000			B						NORTH CR     08.0070	STEPS	MINTER CR    15.0048	WA	MPS	LAKW	N	0	0	0	200000	0
T	4.1	20200124	CDFO	CDFO	03	025861	0					2	3	1988	198905	19890515	2FS  TOMMR1387	2FS  TOMMH0160	2FS  TOMMS1387	F	H	B		3.9	71	N	5000	25147			0000	5568	5000	251	W	0.0099	1			TIME OF RELEASE-PRE-FRESHET	R-Coldwater R	H-Spius Creek H	S-Coldwater R	BC	FRTH	LOTR	N	25147	0	251	5568	0
