record_code	format_version	submission_date	reporting_agency	release_agency	coordinator	tag_code_or_release_id	tag_type	first_sequential_number	last_sequential_number	related_group_type	related_group_id	species	run	brood_year	first_release_date	last_release_date	release_location_code	hatchery_location_code	stock_location_code	release_stage	rearing_type	study_type	release_strategy	avg_weight	avg_length	study_integrity	cwt_1st_mark	cwt_1st_mark_count	cwt_2nd_mark	cwt_2nd_mark_count	non_cwt_1st_mark	non_cwt_1st_mark_count	non_cwt_2nd_mark	non_cwt_2nd_mark_count	counting_method	tag_loss_rate	tag_loss_days	tag_loss_sample_size	tag_reused	comments	release_location_name	hatchery_location_name	stock_location_name	release_location_state	release_location_rmis_region	release_location_rmis_basin	record_origin	tagged_adclipped	tagged_unclipped	untagged_adclipped	untagged_unclipped	untagged_unknown
T	4.1	20200127	ADFG	SSRAA	01	044598	12					2	3	2015	20170526	20170526	1F1SE101 9010100	1F1SE101 9010100	1F1SE101 4510070999	S	H	P	FR	25.1	145	N	5000	10730			0000	218976	5000	87	B	0.008	37	750			NEETS BAY 101-90	NEETS BAY	WHITMAN LAKE H	AK	SEAK	SESE	N	10730	0	87	218976	0
N	4.1	20200302	WDFW	COOP	04	!04P00094659						2		2013	20160323	20160323	3M21802  888220 R	3M21802  888220 H	3F21802  220360 S	Y	H		FR	34.97	149						5000	56370	0000	1630						BO=MIXED(HxW)	WESTPORT BOAT BASIN	WESTPORT NET PENS	SATSOP R     22.0360	WA	GRAY	GHLC	N	0	0	56370	1630	0
N	4.1	20200127	ADFG	CIAA	01	!01162CIAA02						2	3	2015	20160621	20160621	1F2LC231 3010080996	1F2UC244 3010010225	1F2LC231 3010080010	G	H	P		1.05	46	N					0500	446600			W						BEAR LK 231-30	TRAIL LAKES	BEAR LK	AK	CEAK	LCI	N	0	0	0	446600	0
N	4.1	20200302	WDFW	WDFW	04	!04P00065955						2		2011	20130401	20130401	3F21902  240356 R	3F21902  240356 H	3F21902  240251 S	Y	H		VO	27.65	136						5000	70211	0000	1163						BO=MIXED(HxW)	FORK CR      24.0356	FORKS CREEK HATCHERY	WILLAPA R    24.0251	WA	WILP	WILR	N	0	0	70211	1163	0
T	4.1	20200302	WDFW	WDFW	04	636526	13			O	04201500000052	2		2013	20150504	20150521	3F21802  220465 R		3F21802  220465 S	Y	W	P		22.67			0000	10192												BO=W(WILD)	BINGHAM CR   22.0465	NA	BINGHAM CR   22.0465	WA	GRAY	GHLC	N	0	10192	0	0	0
N	4.1	20200127	ADFG	ADFG	01	!01152ADFG06						2	3	2013	20150528	20150601	1F2UC247 5010060	1F2UC247 5010060998	1F2UC247 5010060	S	H	P		20.6		N					0500	249401			C						SHIP CR 247-50	WILLIAM JACK HERNAND	SHIP CR	AK	CEAK	UCI	N	0	0	0	249401	0
T	4.1	20200218	ODFW	ODFW	05	090564	13			D	052013C015	2		2011	20130506	20130513	5F332    0300100400	5F33201  H1     21	5F332    14	S	H	P	VO	28.51		N	5000	52012			5000	36453	0000	220	B	0.007	42	544		RETENTION AT OXBOW,MARK QUALITY CA; FLR158898; ASSOC 090565,090637,090638,C015	TANNER CR (BNVILLE)	BONNEVILLE HATCHERY	TANNER CR (BNVILLE)	OR	LOCR	SAND	N	52012	0	36453	220	0
N	4.1	20200127	ADFG	VFDA	01	!01162VFDA01						2	3	2014	20160601	20160601	1M2PW221 50	1F2PW221 6011360	1F2PW221 6011360	S	H	P		13.23	112	N					0500	19606			B						BOULDER BAY 221-50	SOLOMON GULCH	SOLOMON GULCH 221-60	AK	CEAK	PWS	N	0	0	0	19606	0
T	4.1	20200127	ADFG	SSRAA	01	044599	12					2	3	2015	20170526	20170526	1F1SE101 9010100	1F1SE101 9010100	1F1SE101 4510070999	S	H	P	FR	25.1	145	N	5000	10888			0000	208793	5000	88	B	0.008	37	750			NEETS BAY 101-90	NEETS BAY	WHITMAN LAKE H	AK	SEAK	SESE	N	10888	0	88	208793	0
N	4.1	20200127	ADFG	KRAA	01	!01122KRAA09						2	3	2011	20120825	20120825	1F4KD259 2110090	1F4KD259 1010020	1F4KD259 2110120999	G	H	P		2.8		N					0000	12500			W						MISSION LK 259-21	PILLAR CREEK	BUSKIN LK 259-21	AK	WEAK	KODI	N	0	0	0	12500	0
N	4.1	20200302	WDFW	WDFW	04	!04P00069895						2	3	2012	20140501	20140508	3F42001  260323 R		3F42001  260227 S	Y	W			31.71	145						5000	127591	0000	500						BO=W(WILD)	GREEN R      26.0323	NA	TOUTLE R     26.0227	WA	LOCR	COWL	N	0	0	127591	500	0
N	4.1	20200127	ADFG	KRAA	01	!01122KRAA04						2	3	2011	20120710	20120710	1F4KD252 3610010	1F4KD252 31	1F4KD252 3110040	F	H	P		0.63		N					0000	165000			W						CRESCENT LK 252-36 (B)	KITOI BAY	BIG KITOI CR	AK	WEAK	KODI	N	0	0	0	165000	0
N	4.1	20200127	ADFG	KRAA	01	!01122KRAA07						2	3	2011	20120825	20120825	1F4KD259 1010035001	1F4KD259 1010020	1F4KD259 2110120999	G	H	P		2.8		N					0000	22500			W						ISLAND LK 259-10	PILLAR CREEK	BUSKIN LK 259-21	AK	WEAK	KODI	N	0	0	0	22500	0
N	4.1	20200127	ADFG	ADFG	01	!01182ADFG06						2		2017	20180625	20180625	1F3YU334 4099892	1F3YU334 40	1F3YU334 4011000995	G	H	P		5.05							0000	8792									QUARTZ LK	RUTH BURNETT	DELTA CLEARWATER R 3	AK	LOYR	LOYRG	N	0	0	0	8792	0
N	4.1	20200127	ADFG	KRAA	01	!01152KRAA02						2	3	2014	20150820	20150820	1F4KD252 3610010	1F4KD252 31	1F4KD252 3110040	G	H	P		5.87		N					0000	12000			W						CRESCENT LK 252-36 (B)	KITOI BAY	BIG KITOI CR	AK	WEAK	KODI	N	0	0	0	12000	0
N	4.1	20200127	ADFG	KRAA	01	!01152KRAA03						2	3	2014	20150820	20150820	1F4KD259 1010070999	1F4KD252 31	1F4KD252 3110040	G	H	P		5.87		N					0000	12000			W						KATMAI CR 259-10	KITOI BAY	BIG KITOI CR	AK	WEAK	KODI	N	0	0	0	12000	0
T	4.1	20200127	ADFG	ADFG	01	043369	12					2	3	2012	20140510	20140609	1F1NE115 2010100		1F1NE115 2010100	S	W				100	N	5000	10201			5000	72			C	0.007	1				BERNERS R 115-20	NA	BERNERS R 115-20	AK	SEAK	SENE	N	10201	0	72	0	0
T	4.1	20200127	ADFG	MIC	13	470193	12					2	3	2016	20180525	20180525	1F1SE101 2510250	1F1SE101 2510250	1F1SE101 2510250999	S	H	P	FR	23.7		N	5000	5994			0000	694262	5000	48	W	0.0079	6	120			TAMGAS CR 101-25	TAMGAS CREEK	TAMGAS CREEK H	AK	SEAK	SESE	N	5994	0	48	694262	0
T	4.1	20200127	ADFG	MIC	13	470194	12					2	3	2016	20180510	20180610	1F1SE101 2599991	1F1SE101 2510250	1F1SE101 2510250999	S	H	P	VO	23.3		N	5000	8925			0000	902095	5000	173	W	0.019	9	104			TENT LK 101-25	TAMGAS CREEK	TAMGAS CREEK H	AK	SEAK	SEAK	N	8925	0	173	902095	0
N	4.1	20200124	CDFO	CDFO	03	!03AD1658						2	3	2016	20180510	20180510	2FS  GSMNR0304	2FS  GSMNH0153	2FS  GSMNS0153	S	H	P	FR	16.99		N					5000	101288			B						R-Tenderfoot Lk	H-Tenderfoot Creek H	S-Tenderfoot Cr	BC	UPCR	HEAD	N	0	0	101288	0	0
T	4.1	20200127	ADFG	MIC	13	470195	12					2	3	2016	20180525	20180525	1F1SE101 2510250	1F1SE101 2510250	1F1SE101 2510250999	S	H	P	FR	24.1		N	5000	8093			0000	475080	5000	82	W	0.01	35	97			TAMGAS CR 101-25	TAMGAS CREEK	TAMGAS CREEK H	AK	SEAK	SESE	N	8093	0	82	475080	0
N	4.1	20200302	WDFW	WDFW	04	!04P00061973						2		2011	20130419	20130419	3F10208  030435 R02	3F10208  030435 H34	3F10208  030435 S	Y	H		FR	22.67							5350	68	0000	3						BO=MIXED(HxW) FOR FSC STUDY.	LK SHANNON (SKAG)	BAKER LK HATCHERY	BAKER R      03.0435	WA	SKAG	UPSK	N	0	0	68	3	0
N	4.1	20200127	ADFG	KRAA	01	!01182KRAA03						2	3	2016	20180604	20180604	1M4KD252 31	1F4KD252 31	1F4KD252 3199998	S	H	P		21.06		N					0000	373133			W						KITOI BAY 252-31	KITOI BAY	KITOI BAY H	AK	WEAK	KODI	N	0	0	0	373133	0
N	4.1	20200127	ADFG	PWSAC	01	!01182PWSA01						2	3	2016	20180606	20180606	1M2PW223 40	1F2PW223 40	1F2PW221 6011360999	S	H	P		15.6		N					0500	2091000									LAKE BAY 223-40	WALLY NOERENBERG	SOLOMON GULCH H	AK	CEAK	PWS	N	0	0	0	2091000	0
N	4.1	20200127	ADFG	ADFG	01	!01132ADFG01						2	3	2011	20130619	20130622	1F2UC247 5010060	1F2UC247 5010060998	1F2UC247 5010060	S	H	P		22.4		N					0500	273173			C						SHIP CR 247-50	WILLIAM JACK HERNAND	SHIP CR	AK	CEAK	UCI	N	0	0	0	273173	0
N	4.1	20200127	ADFG	KRAA	01	!01122KRAA03						2	3	2011	20120716	20120716	1F4KD252 30	1F4KD252 31	1F4KD252 3110040	F	H	P		0.92		N					0000	32709			W						RUTH LK 252-30 (B)	KITOI BAY	BIG KITOI CR	AK	WEAK	KODI	N	0	0	0	32709	0
T	4.1	20200127	ADFG	ADFG	01	043070	12					2	3	2011	20130422	20130527	1F1SE108 4010150		1F1SE108 4010150	S	W			8	93	N	5000	8638			5000	96			C	0.011					STIKINE R 108-40	NA	STIKINE R 108-40	AK	STUN	STUNG	N	8638	0	96	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO1216						2	3	2012	201303	201305	2FS  GSVIR5805	2FS  GSVIH2540	2FS  GSVIS0295	F	H	B	FR			N					0000	175			C						R-Millstream R	H-Victoria Schools	S-Goldstream R	BC	GST	GSVI	N	0	0	0	175	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO1293						2	3	2012	201304	201304	2FS  GSVIR0203	2FS  GSVIH2539	2FS  GSVIS0126	F	H	B	FR			N					0000	1260			C						R-Millstone R	H-Nanaimo Schools	S-Nanaimo R	BC	GST	GSVI	N	0	0	0	1260	0
N	4.1	20200127	ADFG	ADFG	01	!01172ADFG07						2	3	2015	20170517	20170517	1F2UC247 5010175999	1F2UC247 5010060998	1F2UC247 5010060997	S	H	P		22.2		N					0500	126736			C						EKLUTNA TAILRACE 247-50	WILLIAM JACK HERNAND	WILLIAM JACK HERNAND	AK	CEAK	UCI	N	0	0	0	126736	0
N	4.1	20200127	ADFG	KRAA	01	!01172KRAA04						2	3	2015	20170609	20170609	1F4KD259 2110090	1F4KD259 1010020	1F4KD259 2110120999	S	H	P		18.6		N					0500	20107			W						MISSION LK 259-21	PILLAR CREEK	BUSKIN LK 259-21	AK	WEAK	KODI	N	0	0	0	20107	0
N	4.1	20200218	ODFW	ODFW	05	!05NT2030						2		2013	20140223	20140223	5F222    1700204120	5F22246  H46    21	5F222    37	F	H	P	FR	0.76		N					0000	26317			B					EFR 267417; VO 1162 STEP fry release Cardwell Cr 1700204124; Rumreich/VanDerohe	WILSON CR (COOS R)	NOBLE CR (STEP-COOS)	COOS R	OR	SOOR	COOS	N	0	0	0	26317	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO1298						2	3	2012	201304	201304	2FS  SWVIR0388	2FS  SWVIH9004	2FS  SWVIS0388	F	H	B	FR			N					0000	50			C						R-Kootowis Cr	H-Tofino Schools	S-Kootowis Cr	BC	WCVI	SWVI	N	0	0	0	50	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO11155						2	3	2011	201205	201205	2FS  SWVIR6495	2FS  SWVIH9020	2FS  SWVIS6495	F	H	P	FR			N					0000	8500			B						R-Spaht Cr	H-Jake Leyenaar H	S-Spaht Cr	BC	WCVI	SWVI	N	0	0	0	8500	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO13198						2	3	2013	201404	201405	2FS  GSVIR0277	2FS  GSVIH2610	2FS  GSVIS0277	F	H	B	FR			N					0000	394			C						R-Oyster R	H-Comox Valley Schools	S-Oyster R	BC	GST	GSVI	N	0	0	0	394	0
T	4.1	20200218	ODFW	ODFW	05	091026	13					2		2015	20170428	20170428	5F332    0300100400	5F33201  H1     21	5F332    14	S	H	P	FR	30.14		N	5000	26994			5000	174055	0000	403	B	0.003	30	1073		FLR 172451, 172452.	TANNER CR (BNVILLE)	BONNEVILLE HATCHERY	TANNER CR (BNVILLE)	OR	LOCR	SAND	N	26994	0	174055	403	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO15108						2	3	2015	201603	201605	2FS  GSVIR1913	2FS  GSVIH2552	2FS  GSVIS0295	F	H	B	FR			N					0000	185			C						R-Cusheon Cr	H-Gulf Island Schools	S-Goldstream R	BC	GST	GSVI	N	0	0	0	185	0
N	4.1	20200127	ADFG	ADFG	01	!01132ADFG02						2	3	2011	20130702	20130702	1F2UC247 6010280	1F2UC247 5010060998	1F2UC247 5010060	S	H	P		22.4		N					0500	110297			C						BIRD CR 247-60	WILLIAM JACK HERNAND	SHIP CR	AK	CEAK	UCI	N	0	0	0	110297	0
N	4.1	20200127	ADFG	ADFG	01	!01132ADFG05						2	3	2011	20130520	20130520	1M2LC241 13	1F2UC247 5010060998	1F2UC247 5010060	S	H	P		21		N					0500	132027			V						HOMER SPIT 241-13	WILLIAM JACK HERNAND	SHIP CR	AK	CEAK	LCI	N	0	0	0	132027	0
T	4.1	20200127	ADFG	AKI	01	042464	12					2	3	2012	20140517	20140522	1M1NE109 1099996	1F1NE109 10	1F1NE109 1099983	S	H	P	FR	25.6		N	5000	24327			0000	777071			B	0	51	205			PORT ARMSTRONG109-10	PORT ARMSTRONG	PORT ARMSTRONG H	AK	SEAK	SENE	N	24327	0	0	777071	0
N	4.1	20200127	ADFG	KRAA	01	!01132KRAA06						2	3	2011	20130528	20130528	1F4KD259 1010020	1F4KD259 1010020	1F4KD259 2110120999	S	H	P		12.04		N					0000	28070			W						PILLAR CR 259-10	PILLAR CREEK	BUSKIN LK 259-21	AK	WEAK	KODI	N	0	0	0	28070	0
T	4.1	20200127	ADFG	AKI	01	042465	12					2	3	2012	20140517	20140522	1M1NE109 1099996	1F1NE109 10	1F1NE109 1099983	S	H	P	FR	23.18		N	5000	24174			0000	1022538			B	0	47	350			PORT ARMSTRONG109-10	PORT ARMSTRONG	PORT ARMSTRONG H	AK	SEAK	SENE	N	24174	0	0	1022538	0
T	4.1	20200127	ADFG	ADFG	01	044792	12					2	3	2014	20170422	20170525	1F1SE108 4010150		1F1SE108 4010150	S	W	K		9.2	96	N	5000	7396								0	0	19			STIKINE R 108-40	NA	STIKINE R 108-40	AK	STUN	STUNG	N	7396	0	0	0	0
N	4.1	20200127	ADFG	PWSAC	01	!01162PWSA02						2	3	2014	20160602	20160602	1M2PW226 4099999	1F2PW223 40	1F2PW223 4099998	S	H	P		15.4		N					0500	50000			B						CHENEGA BAY 226-40	WALLY NOERENBERG	WALLY NOERENBERG H	AK	CEAK	PWS	N	0	0	0	50000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO16168						2	3	2016	201704	201704	2FS  SWVIR2186	2FS  SWVIH1313	2FS  SWVIS2186	F	H	B	FR			N					0000	800			C						R-Kitsuksis Cr	H-Alberni Schools	S-Kitsuksis Cr	BC	WCVI	SWVI	N	0	0	0	800	0
N	4.1	20200127	ADFG	PWSAC	01	!01162PWSA03						2	3	2014	20160601	20160601	1M2PW221 10	1F2PW223 40	1F2PW223 4099998	S	H	P		15.1		N					0500	100000			B						FLEMING SPIT 221-10	WALLY NOERENBERG	WALLY NOERENBERG H	AK	CEAK	PWS	N	0	0	0	100000	0
N	4.1	20200127	ADFG	KRAA	01	!01132KRAA11						2	3	2012	20130806	20130806	1F4KD259 2110100	1F4KD259 1010020	1F4KD259 2110120999	G	H	P		3.38		N					0000	10400			W						POTATOPATCH LK 259-21	PILLAR CREEK	BUSKIN LK 259-21	AK	WEAK	KODI	N	0	0	0	10400	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO16130						2	3	2016	201706	201706	2FS  GSVIR5905	2FS  GSVIH2552	2FS  GSVIS0295	F	H	B	FR			N					0000	194			C						R-Greig Cr/GSVI	H-Gulf Island Schools	S-Goldstream R	BC	GST	GSVI	N	0	0	0	194	0
N	4.1	20200127	ADFG	KRAA	01	!01132KRAA13						2	3	2012	20130806	20130806	1F4KD259 30	1F4KD259 1010020	1F4KD259 2110120999	G	H	P		3.38		N					0000	22500			W						BARRY LK	PILLAR CREEK	BUSKIN LK 259-21	AK	WEAK	KODI	N	0	0	0	22500	0
N	4.1	20200127	ADFG	KRAA	01	!01132KRAA14						2	3	2012	20130806	20130806	1F4KD259 1099999	1F4KD259 1010020	1F4KD259 2110120999	G	H	P		3.38		N					0000	10900			W						BIG (LILLY) LK	PILLAR CREEK	BUSKIN LK 259-21	AK	WEAK	KODI	N	0	0	0	10900	0
N	4.1	20200127	ADFG	VFDA	01	!01172VFDA02						2	3	2015	20170609	20170609	1M2PW221 6011360	1F2PW221 6011360	1F2PW221 6011360	S	H	P		23.3	136	N					0500	1766068			B						SOLOMON GULCH 221-60	SOLOMON GULCH	SOLOMON GULCH 221-60	AK	CEAK	PWS	N	0	0	0	1766068	0
N	4.1	20200127	ADFG	KRAA	01	!01132KRAA15						2	3	2012	20130806	20130806	1F4KD259 1010035998	1F4KD259 1010020	1F4KD259 2110120999	G	H	P		3.38		N					0000	3500			W						ABERCROMBIE LK 259-10	PILLAR CREEK	BUSKIN LK 259-21	AK	WEAK	KODI	N	0	0	0	3500	0
N	4.1	20200127	ADFG	NSEDC	01	!01132NSED01						2	3	2013	20131120	20131120	1F3NS333 1011200022	1F3NS333 1099999	5F335    97	Z	H	E				N					0500	8000									ANVIL CR 333-10	NORTON SOUND HATCHER	SNAKE R	AK	AYK	NORT	N	0	0	0	8000	0
T	4.1	20200127	ADFG	ADFG	01	043567	12					2	2	2016	20180412	20180526	1F1NE111 3210320		1F1NE111 3210320	S	W	K		9.8	99	N	5000	5942			5000	24				0.004					TAKU R 111-32	NA	TAKU R 111-32	AK	TAWH	TAWHG	N	5942	0	24	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO1551						2	3	2015	201606	201606	2FS  SWVIR2186	2FS  SWVIH1313	2FS  SWVIS2186	F	H	B	FR	2		N					0000	624			C						R-Kitsuksis Cr	H-Alberni Schools	S-Kitsuksis Cr	BC	WCVI	SWVI	N	0	0	0	624	0
N	4.1	20200127	ADFG	ADFG	01	!01162ADFG01						2	3	2014	20160519	20160520	1M2LC241 13	1F2UC247 5010060998	1F2UC247 5010060997	S	H	P		22.6		N					0500	122528			C						HOMER SPIT 241-13	WILLIAM JACK HERNAND	WILLIAM JACK HERNAND	AK	CEAK	LCI	N	0	0	0	122528	0
T	4.1	20200127	ADFG	ADFG	01	044891	12					2	3	2016	20180512	20180531	1F1NE115 2010100		1F1NE115 2010100	S	W	O				N	5000	8026			5000	40			C	0.005					BERNERS R 115-20	NA	BERNERS R 115-20	AK	SEAK	SENE	N	8026	0	40	0	0
T	4.1	20200127	ADFG	ADFG	01	044892	12					2	3	2016	20180531	20180612	1F1NE115 2010100		1F1NE115 2010100	S	W	O				N	5000	6585			5000	7			C	0.0011					BERNERS R 115-20	NA	BERNERS R 115-20	AK	SEAK	SENE	N	6585	0	7	0	0
T	4.1	20200127	ADFG	ADFG	01	044890	12					2	3	2016	20180510	20180611	1F1NE115 2010100		1F1NE115 2010100	S	W	O				N	5000	3697			5000	106				0.0279					BERNERS R 115-20	NA	BERNERS R 115-20	AK	SEAK	SENE	N	3697	0	106	0	0
N	4.1	20200127	ADFG	ADFG	01	!01172ADFG01						2	3	2015	20170509	20170519	1M2LC231 30	1F2UC247 5010060998	1F2LC231 3010080010	S	H	P		22.6		N					0500	264935			C						SEWARD LAGOON 231-30	WILLIAM JACK HERNAND	BEAR LK	AK	CEAK	LCI	N	0	0	0	264935	0
N	4.1	20190808	NWIFC	SQAX	14	!142019VB001						2	3	2017	20190605	20190605	3M10513  888130 R	3M10513  888130 H	3F10308  070940 S	S	H	P	FR	32.63		N					5000	106681			B						PEALE PASS @ SI PENS	SQUAXIN ISLAND PENS	WALLACE R    07.0940	WA	SPS	EKPS	N	0	0	106681	0	0
N	4.1	20190808	NWIFC	SQAX	14	!142019VB002						2	3	2017	20190605	20190605	3M10513  888130 R	3M10513  888130 H	3F10308  070940 S	S	H	P	FR	32.63		N					5000	87392			B						PEALE PASS @ SI PENS	SQUAXIN ISLAND PENS	WALLACE R    07.0940	WA	SPS	EKPS	N	0	0	87392	0	0
N	4.1	20190808	NWIFC	SQAX	14	!142019VB003						2	3	2017	20190605	20190605	3M10513  888130 R	3M10513  888130 H	3F10308  070940 S	S	H	P	FR	32.63		N					5000	105598			B						PEALE PASS @ SI PENS	SQUAXIN ISLAND PENS	WALLACE R    07.0940	WA	SPS	EKPS	N	0	0	105598	0	0
N	4.1	20190808	NWIFC	SQAX	14	!142019VB004						2	3	2017	20190605	20190605	3M10513  888130 R	3M10513  888130 H	3F10513  150048 S	S	H	P	FR	42.2		N					5000	49241	0000	180	B						PEALE PASS @ SI PENS	SQUAXIN ISLAND PENS	MINTER CR    15.0048	WA	SPS	EKPS	N	0	0	49241	180	0
T	4.1	20190808	NWIFC	SQAX	14	210675	13					2	3	2017	20190426	20190426	3M10513  888130 R	3M10513  888130 H	3F10308  070940 S	S	H	P	FR	28.46		N	5000	44327	0000	147	5000	9147	0000	30	B	0.0016	28	619			PEALE PASS @ SI PENS	SQUAXIN ISLAND PENS	WALLACE R    07.0940	WA	SPS	EKPS	N	44327	147	9147	30	0
T	4.1	20190808	NWIFC	SQAX	14	211304	13					2	3	2017	20190627	20190627	3M10513  888130 R	3M10513  888130 H	3F10308  070940 S	S	H	P	FR	40.79		N	5000	43087	0000	260	5000	36131	0000	218	B	0.006		1000		Delayed release	PEALE PASS @ SI PENS	SQUAXIN ISLAND PENS	WALLACE R    07.0940	WA	SPS	EKPS	N	43087	260	36131	218	0
N	4.1	20200127	ADFG	PWSAC	01	!01152PWSA01						2	3	2013	20150525	20150525	1M2PW223 40	1F2PW223 40	1F2PW223 4099998	S	H	P		17	130	N					0500	295000			B						LAKE BAY 223-40	WALLY NOERENBERG	WALLY NOERENBERG H	AK	CEAK	PWS	N	0	0	0	295000	0
N	4.1	20190819	NWIFC	PUYA	14	!142019XC001						2	3	2017	20190404	20190404	3F10511  100600 R04	3F10511  100027 H01	3F10511  100414 S	S	H	P	FR	38.44	152						5000	31622	0000	678	B						KAPOWSIN LK NET PENS	CLARKS CRK HATCHERY	VOIGHT CR    10.0414	WA	MPS	PUYA	N	0	0	31622	678	0
N	4.1	20200127	ADFG	PWSAC	01	!01172PWSA03						2	3	2015	20170601	20170601	1M2PW224 1099999	1F2PW223 40	1F2PW223 4099998	S	H	P		15.59	115	N					0500	75000			B						WHITTIER HBR 224-10	WALLY NOERENBERG	WALLY NOERENBERG H	AK	CEAK	PWS	N	0	0	0	75000	0
T	4.1	20190819	NWIFC	PUYA	14	211296	12					2	3	2017	20190514	20190514	3F10511  100625 R01	3F10511  100027 H01	3F10511  100414 S	S	H	P	FR	28.35	138		5000	58491	0000	281	5000	39879	0000	849	B	0.0048	23	210			RUSHINGWATER AC POND	CLARKS CRK HATCHERY	VOIGHT CR    10.0414	WA	MPS	PUYA	N	58491	281	39879	849	0
T	4.1	20190826	NWIFC	TP	14	211288	12					2	3	2016	20180517	20180517	3F10412  160001 R01	3F10412  160001 H	3F10412  160001 S	S	H	P	FR	30.86			5000	7141			5000	116			B	0.0159		126		Wild N. Fork offspring yearlings	NF SKOKOMISH DAM #2 POOL	NF SKOKOMISH HATCHERY	SKOKOMISH R  16.0001	WA	HOOD	SKDO	N	7141	0	116	0	0
N	4.1	20200127	ADFG	CIAA	01	!01142CIAA01						2		2012	20140525	20140525	1F2LC231 3010080997	1F2UC244 3010010225	1F2LC231 3010080010	S	H	P		12.3	101	N					0500	55000			W						BEAR CR 231-30	TRAIL LAKES	BEAR LK	AK	CEAK	LCI	N	0	0	0	55000	0
N	4.1	20200127	ADFG	CIAA	01	!01142CIAA02						2	2	2013	20140619	20140619	1F2LC231 3010080996	1F2UC244 3010010225	1F2LC231 3010080010	F	H	P		1.1	47	N					0500	468000			W						BEAR LK 231-30	TRAIL LAKES	BEAR LK	AK	CEAK	LCI	N	0	0	0	468000	0
N	4.1	20200127	ADFG	PWSAC	01	!01142PWSA04						2	3	2012	20140604	20140604	1M2PW224 1099999	1F2PW223 40	1F2PW223 4099998	S	H	P		13.16		N					0500	50000			B						WHITTIER HBR 224-10	WALLY NOERENBERG	WALLY NOERENBERG H	AK	CEAK	PWS	N	0	0	0	50000	0
N	4.1	20200127	ADFG	PWSAC	01	!01152PWSA03						2	3	2013	20150601	20150601	1M2PW221 10	1F2PW223 40	1F2PW223 4099998	S	H	P		17	130	N					0500	25000			B						FLEMING SPIT 221-10	WALLY NOERENBERG	WALLY NOERENBERG H	AK	CEAK	PWS	N	0	0	0	25000	0
T	4.1	20200302	WDFW	WDFW	04	633781	13			O	04201500000074	2		2014	20150515	20150518	3F42001  260002 H02		3F42001  260002 S02	S	W	O		4.53			0000	12429			0000	87				0.0139				BO=W(WILD) FPP IS ESTIMATE.  NOT RECORDED. STOCK IS COWLITZ R -UPPER	COWLITZ SALMON HATCHERY	NA	COWLITZ R -UPPER	WA	LOCR	COWL	N	0	12429	0	87	0
N	4.1	20200127	ADFG	NSRAA	01	!01152NSRA01						2		2012	20150430	20150430	1F1NE109 1099997	1F1NE112 1110110	1F1NE001        992	S	H	O		63.2		N					0000	2521									DEER LK 109-10	HIDDEN FALLS	HIDDEN FALLS+DEEP CO	AK	SEAK	SENE	N	0	0	0	2521	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO1838						2	3	2018	201904	201905	2FS  GSVIR0484	2FS  GSVIH2250	2FS  GSVIS0295	F	H	B	FR			N					0000	1345			C						R-Shawnigan Cr	H-Cowichan Valley Schools	S-Goldstream R	BC	GST	GSVI	N	0	0	0	1345	0
T	4.1	20200127	ADFG	SSSC	01	040720	12					2	3	2012	20140512	20140512	1M1NW113 4199995	1F1NW113 4110190	1F1NW113 4110190	S	H		FR	17.54	128	N	5000	1308			5000	7			C	0.0053	137	200			CRESCENT BAY 113-41	SHELDON JACKSON	INDIAN R 113-41	AK	SEAK	SENW	N	1308	0	7	0	0
N	4.1	20200127	ADFG	ADFG	01	!01152ADFG03						2	3	2013	20150514	20150514	1M2LC241 13	1F2UC247 5010060998	1F2UC247 5010060	S	H	P		20.5		N					0500	122963			C						HOMER SPIT 241-13	WILLIAM JACK HERNAND	SHIP CR	AK	CEAK	LCI	N	0	0	0	122963	0
T	4.1	20200302	WDFW	WDFW	04	636424	13			O	04201200000051	2		2011	20120411	20120427	3F21802  220465 R		3F21802  220465 S	Y	W	P		22.68			0000	22396							C					WILLDSTOCK	BINGHAM CR   22.0465	NA	BINGHAM CR   22.0465	WA	GRAY	GHLC	N	0	22396	0	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO1855						2	3	2018	201904	201905	2FS  GSVIR0295	2FS  GSVIH2540	2FS  GSVIS0295	F	H	B	FR			N					0000	533			C						R-Goldstream R	H-Victoria Schools	S-Goldstream R	BC	GST	GSVI	N	0	0	0	533	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO1834						2	3	2018	201904	201904	2FS  SWVIR2186	2FS  SWVIH9020	2FS  SWVIS2186	F	H	B				N					0000	54000									R-Kitsuksis Cr	H-Jake Leyenaar H	S-Kitsuksis Cr	BC	WCVI	SWVI	N	0	0	0	54000	0
