record_code	format_version	submission_date	reporting_agency	release_agency	coordinator	tag_code_or_release_id	tag_type	first_sequential_number	last_sequential_number	related_group_type	related_group_id	species	run	brood_year	first_release_date	last_release_date	release_location_code	hatchery_location_code	stock_location_code	release_stage	rearing_type	study_type	release_strategy	avg_weight	avg_length	study_integrity	cwt_1st_mark	cwt_1st_mark_count	cwt_2nd_mark	cwt_2nd_mark_count	non_cwt_1st_mark	non_cwt_1st_mark_count	non_cwt_2nd_mark	non_cwt_2nd_mark_count	counting_method	tag_loss_rate	tag_loss_days	tag_loss_sample_size	tag_reused	comments	release_location_name	hatchery_location_name	stock_location_name	release_location_state	release_location_rmis_region	release_location_rmis_basin	record_origin	tagged_adclipped	tagged_unclipped	untagged_adclipped	untagged_unclipped	untagged_unknown
T	4.1	20200302	WDFW	RFEG	04	635260	0					2		1993	19950420	19950531	3M10107  888005 H	3M10107  888005 H	3F10107  010273 S	G	H			32.86			5000	51338	0000	201	5000	300	0000	1		0.0058					FAIRHAVEN NET PENS	FAIRHAVEN NET PENS	SKOOKUM CR   01.0273	WA	NOWA	BESA	N	51338	201	300	1	0
N	4.1	20200124	CDFO	CDFO	03	!03RV9121						2	3	1991	19920616	19920623	2FS  GSVIR1879		2FS  GSVIS3167	E	W	B		1		N					0002	668								COLONIZATION - SALVAGED FRY RELEASED WITHOUT FEEDING	R-Chef Cr	NA	S-McNaughton Cr	BC	GST	GSVI	N	0	0	0	668	0
N	4.1	20200302	WDFW	COOP	04	!04P00015900						2		1996	19970505	19970505	3F10510  080105 R	3F10510  080070 H02	3F10510  080178 S	G	H			6.04							0000	15000									BEAR CR      08.0105	WILLOW CR AQUATIC CENTER	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	15000	0
N	4.1	20200302	WDFW	COOP	04	!04P00032339						2		1996	19970507	19970508	3F10510  080059 R	3F10510  080070 H02	3F10510  080178 S	G	H			2.26							0000	62000									SWAMP CR     08.0059	WILLOW CR AQUATIC CENTER	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	62000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO9358						2	3	1993	19940420	19940420	2FS  GSVIR0203	2FS  GSVIH0126	2FS  GSVIS0126	F	H	B		2.2		N					0000	55438			B						R-Millstone R	H-Nanaimo River H	S-Nanaimo R	BC	GST	GSVI	N	0	0	0	55438	0
N	4.1	20020328	NWIFC	MIT	14	!14200000109						2	3	1999	20000420	20000420	3F10510  090297 R	3F10510  090113 H02	3F10510  090072 S	G	H	E	FR	1.4		N					0000	39925			W						SUNDAY CR    09.0297	KETA CREEK COMPLEX	BIG SOOS CR  09.0072	WA	MPS	DUWA	C	0	0	0	39925	0
T	4.1	20200302	WDFW	WDFW	04	635346	0					2		1993	19950518	19950522	3F10107  010406 R	3F10107  010406 H	3F10107  010120 S	Y	H			24.3	121		5000	41294	0000	75	5000	646	0000	1		0.0154					KENDALL CR   01.0406	KENDALL CR HATCHERY	NOOKSACK R   01.0120	WA	NOWA	NOOK	N	41294	75	646	1	0
T	4.1	20200302	WDFW	COOP	04	635362	0					2		1993	19950519	19950519	3M10510  E      R01	3M10510  888102 H	3F10308  070012 S02	Y	H	P		45.35			5000	14895	0000	45	5000	60				0.004					RICH PASSAGE	MANCHESTER FUEL DEPT	SKYKOMISH R  07.0012	WA	MPS	EKPN	N	14895	45	60	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO97457						2	3	1997	199807	199808	2FS  GSVIR1535	2FS  GSVIH6099	2FS  GSVIS0111	F	H	B		2		N					0000	2000			W						R-Mud Bay Cr	H-Fanny Bay H	S-Rosewall Cr	BC	GST	GSVI	N	0	0	0	2000	0
T	4.1	20200124	CDFO	CDFO	03	184530	0			D	032002H00000361	2	3	2000	20020503	20020507	2FS  LWFRR0107	2FS  LWFRH0107	2FS  LWFRS0107	S	H	P		20.8		N	5000	38726			5000	2031229			B	0.0021	36	932		DOUBLE INDEX, ADCWT; SEE 184531 FOR CWTONLY. UNMARKED = AD CLIPS.	R-Chilliwack R	H-Chilliwack River H	S-Chilliwack R	BC	FRTH	LOFR	N	38726	0	2031229	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO91232						2	3	1991	199205	199206	2FN  SKNAR0172	2FN  SKNAH2611	2FN  SKNAS0172	F	H	B	FR			N					0000	1200			B						R-Thornhill Cr	H-Terrace Schools	S-Thornhill Cr	BC	NOBC	SKNA	N	0	0	0	1200	0
N	4.1	20020328	NWIFC	COOP	14	!14200000121						2	3	1998	20000216	20000216	3F10107  030102 R	3F10208  031421 H	3F10208  031421 S	S	H	P	FR	15.12		N					5000	116720			B					SSC/WDFW COOP	INDIAN SLOUGH 3.0102	MARBLEMOUNT HATCHERY	CLARK CR     03.1421	WA	SKAG	LOSK	C	0	0	116720	0	0
T	4.1	20200218	ODFW	CCF	05	075329	0					2		1993	19950512	19950512	5F332    0100200210	5F33213  H13    22	5F332    14	S	H	E		50.18		N	5000	26426			5000	885	0000	103312	W	0.033	147	216		NET PEN STUDY FROM SANDY	TONGUE PT (ASTORIA)	CEDC NET PENS	TANNER CR (BNVILLE)	OR	LOCR	YOCL	N	26426	0	885	103312	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO98230						2	3	1998	19991002	19991002	2FS  NWVIR2708	2FS  NWVIH2516	2FS  NWVIS2708	F	H	B		18		N					0000	1222			B						R-Colonial+Cayeghle	H-Colonial River H	S-Colonial+Cayeghle	BC	WCVI	NWVI	N	0	0	0	1222	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO9684						2	3	1996	199706	19970617	2FS  JNSTR2465	2FS  JNSTH0106	2FS  JNSTS0106	F	H	B		2.3	60	N					0000	2658			W					COLONIZATION	R-Storey Cr	H-Quinsam River H	S-Quinsam R	BC	JNST	JSM	N	0	0	0	2658	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO00346						2	3	2000	200106	200106	2FS  GSMNR1346	2FS  GSMNH1346	2FS  GSMNS0103	F	H	B		2		N					0000	28000			B					SIZE TIME # RELEASED IS ESTIMATE.	R-Terminal Cr	H-Terminal Creek H	S-Capilano R	BC	GST	GSMS	N	0	0	0	28000	0
T	4.1	20200127	ADFG	ADFG	12	312136	0					2		1991	19930525	19930526	1F2UC247 5010060	1F2UC247 5010060	1F2UC247 5010060	S	H	P		22.1	125	N	5000	41322			0000	12642	5000	800	C	0.019	84	1555			SHIP CR 247-50	ELMENDORF	SHIP CR	AK	CEAK	UCI	N	41322	0	800	12642	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO98313						2	3	1998	199906	199906	2FS  GSVIR0356	2FS  GSVIH1289	2FS  GSVIS0356	F	H	B		2		N					0000	20000								FED FRY RELEASE; NUMBERS ESTIMATED.	R-Bonsall Cr	H-Bush Cr H	S-Bonsall Cr	BC	GST	GSVI	N	0	0	0	20000	0
N	4.1	20200302	WDFW	WDFW	04	!04P00065329						2		1997	19980422	19980422	3F10510  080129 R	3F10510  080178 H	3F10510  080178 S		H			1.04							0000	8720									SEIDEL CR    08.0129	ISSAQUAH HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	8720	0
T	4.1	20200302	WDFW	WDFW	04	635428	0					2		1994	19960505	19960505	3F10513  150048 R	3F10513  150048 H	3F10513  150048 S	Y	H	P		25.19	131		5000	9908			5000	136				0.0135					MINTER CR    15.0048	MINTER CR HATCHERY	MINTER CR    15.0048	WA	SPS	EKPS	N	9908	0	136	0	0
T	4.1	20200302	WDFW	WDFW	04	635429	0					2		1994	19960505	19960505	3F10513  150048 R	3F10513  150048 H	3F10513  150048 S	Y	H	P		25.19	131		5000	9997			5000	77				0.0076					MINTER CR    15.0048	MINTER CR HATCHERY	MINTER CR    15.0048	WA	SPS	EKPS	N	9997	0	77	0	0
T	4.1	20200124	CDFO	CDFO	03	025214	0					2	3	1991	199304	199304	2FS  GSMSR0288	2FS  GSMSH0288	2FS  GSMSS0288	S	H	P		21		N	5000	7257			5000	73				0.01	1	100		ALSO SEE 025213	R-Serpentine R	H-Serpentine River H	S-Serpentine R	BC	FRTH	LOFR	N	7257	0	73	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO99429						2	3	1999	200106	200106	2FS  GSMNR1346	2FS  GSMNH1346	2FS  GSMNS0153	S	H	B		20		N					0000	14500			B						R-Terminal Cr	H-Terminal Creek H	S-Tenderfoot Cr	BC	GST	GSMS	N	0	0	0	14500	0
T	4.1	20200302	WDFW	WDFW	04	635432	0			O	04199600000510	2	7	1994	19960209	19960209	3F42001  270002 R	3F42001  270002 H	3F42001  270002 S	G	H			19.72	118		5000	14225	0000	29	5000	129				0.009				C.V. UNAVAILABLE DUE TO EMERGENCY RELEASE DURING FLOOD ALSO MEAN LENGTH IS EST.	KALAMA R     27.0002	KALAMA FALLS HATCHERY	KALAMA R     27.0002	WA	LOCR	LEWI	N	14225	29	129	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO97253						2	3	1997	19980607	19980607	2FS  JNSTR6056	2FS  JNSTH0007	2FS  JNSTS6051	F	H	B		3.3		N					0000	2636			W						R-Spirit Lk	H-Memekay River H	S-L Memekay R	BC	JNST	JSVI	N	0	0	0	2636	0
T	4.1	20200218	ODFW	ODFW	05	093008	11					2		1999	20010414	20010428	5F334    0700200000	5F33405  H5     21	5F332    14	S	H	P	VO	32.59		N	5000	26474			5000	634	0000	718389	B	0.0234	42	513			UMATILLA R	CASCADE HATCHERY	TANNER CR (BNVILLE)	OR	CECR	UMAT	N	26474	0	634	718389	0
T	4.1	20200302	WDFW	WDFW	04	635439	0					2		1993	19950524	19950608	3M10513  888131 R	3M10513  888131 H	3F10308  070012 S02	Y	H			30.48	144		5000	22213	0000	21	5000	224				0.01				SAMPLE SIZE AVERAGED OUT/SAME AS MY PLANT/ 22% OF PENS WEIGHT SAMPLED.	PEALE PASS @ SS PENS	SOUTH SOUND NET PENS	SKYKOMISH R  07.0012	WA	SPS	EKPS	N	22213	21	224	0	0
N	4.1	20200302	WDFW	WDFW	04	!04P00065489						2		1995	19960418	19960418	3F10510  090072 R	3F10510  090072 H	3F10510  090072 S		H			0.79							0000	266000									BIG SOOS CR  09.0072	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	0	266000	0
T	4.1	20020328	NWIFC	QDNR	14	210212	0					2	3	1997	19990517	19990624	3F21703  210024 R		3F21703  210016 S	S	W	K				N	0000	928							C	0		0		REL'D AFTER TAGGING	CLEARWATER R 21.0024	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	0	928	0	0	0
T	4.1	20020328	NWIFC	QDNR	14	212435	0					2		1992	19940517	19940612	3F21703  210024 R		3F21703  210016 S	S	W	K				N	5000	2210							C		0	0		MOUTH CLEARWATER RIVER	CLEARWATER R 21.0024	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	2210	0	0	0	0
T	4.1	20200218	ODFW	CCF	05	092540	11			D	052000C004	2		1998	20000525	20000525	5F332    0100210000	5F33213  H13    22	5F332    11	S	H	E	FR	32.82		N	0000	27086			0000	52			B	0.002	34	524		DI ASSOCIATED 092729. Sandy Origin.	YOUNGS R & BAY	CEDC NET PENS	SANDY HATCHERY (SANDY R)	OR	LOCR	YOCL	N	0	27086	0	52	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO99103						2	3	1999	20000604	20000622	2FS  GSMNR0216	2FS  GSMNH0216	2FS  GSMNS0216	F	H	B		3		N					0000	60507			B						R-Cheakamus R	H-Cheakamus River H	S-Cheakamus R	BC	GST	GSMS	N	0	0	0	60507	0
T	4.1	20021016	NWIFC	QDNR	14	215515	0					2		1995	19970414	19970414	3F21703  210065 R	3F21703  210139 H	3F21703  210065 S	S	H	E		25.22		N	5000	19679			0001	17967	5000	443	C	0.022	27	551		LV CLIPPED;4% POOR AD CLIPS-INCL IN # TAGGED	CHRISTMAS CR 21.0065	SALMON R FISH CULTUR	CHRISTMAS CR 21.0065	WA	NWC	QEQU	C	19679	0	443	17967	0
T	4.1	20020328	NWIFC	QDNR	14	215516	11					2		1996	19980302	19980302	3F21703  210065 R	3F21703  210139 H	3F21703  210024 S	S	H	P	VO	25.22		N	0001	19720			0001	10904			C	0	38	584		19,345 LV/CWT;8,969 LV ONLY;2,310 UNMARKED	CHRISTMAS CR 21.0065	SALMON R FISH CULTUR	CLEARWATER R 21.0024	WA	NWC	QEQU	C	0	19720	0	10904	0
T	4.1	20150401	NWIFC	SUQ	14	212540	0					2		1993	19950609	19950609	3M10510  888109 R	3M10510  888109 H	3F10510  090072 S	S	H	P		38.44		N	5000	42691			0000	145394	5000	1548	B	0.035	30	829		COOP W/MUCKLESHOOT TRIBE,SUQUAMISH TRIBE,WDFW	ELLIOTT BAY TRIBAL NP	ELLIOTT BAY TRIBAL NP	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	42691	0	1548	145394	0
T	4.1	20200218	ODFW	ODFW	05	091817	0					2		1995	19970424	19970424	5F332    0300100400	5F33201  H1     21	5F332    14	S	H	P		39.72		N	5000	28488	0000	297	5000	279916	0000	23685		0	35	485			TANNER CR (BNVILLE)	BONNEVILLE HATCHERY	TANNER CR (BNVILLE)	OR	LOCR	SAND	N	28488	297	279916	23685	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO96424						2	3	1996	199711	19971104	2FS  GSVIR0067	2FS  GSVIH0100	2FS  GSVIS0100	F	H	B		5.3		N					0000	6212			W					COLONIZATION	R-Craig Cr	H-Big Qualicum River H	S-Big Qualicum R	BC	GST	GSVI	N	0	0	0	6212	0
T	4.1	20020328	NWIFC	NISQ	14	213061	11			D	1419989001	2	3	1996	19980414	19980424	3F10513  110017AR	3F10513  110017AH	3F10513  110017AS	S	H	K	VO	26.71		N	0000	48782			0000	325475			B	0	35	575		DOUBLE INDEX W/213160;NOT MARKED	KALAMA CR    11.0017	KALAMA CR HATCHERY	KALAMA CR    11.0017	WA	SPS	NISQ	C	0	48782	0	325475	0
N	4.1	20200302	WDFW	COOP	04	!04P00018200						2		1998	19990430	19990430	3F21802  230934 R	3F21802  226017 H	3F21802  220360 S		H			1.81							0000	3850									STEARNS CR   23.0934	HEIMBIGNER PROJECT	SATSOP R     22.0360	WA	GRAY	UPCH	N	0	0	0	3850	0
T	4.1	20021016	NWIFC	NISQ	14	212331	0					2		1992	19940412	19940421	3F10513  110017AR	3F10513  110017AH	3F10513  110013CS	S	H	K		23.89		N	5000	52418			0000	347154	5000	1124	B	0.021	30	431			KALAMA CR    11.0017	KALAMA CR HATCHERY	CLEAR CR    11.0013C	WA	SPS	NISQ	C	52418	0	1124	347154	0
N	4.1	20200124	CDFO	CDFO	03	!03LV9710						2	2	1997	19990530	19990530	2FN  SKNAR0478	2FN  SKNAH0839	2FN  SKNAS0478	S	H	P		20.7		N					0001	2354									R-Bulkley R Up	H-Toboggan Creek H	S-Bulkley R Up	BC	NOBC	SKNA	N	0	0	0	2354	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO96416						2	3	1996	19980425	19980425	2FS  GSMNR2590	2FS  GSMNH2590	2FS  GSMNS0153	S	H	B		15		N					0000	1000			B						R-Dryden Cr	H-Dryden Creek H	S-Tenderfoot Cr	BC	GST	GSMS	N	0	0	0	1000	0
T	4.1	20200218	ODFW	ODFW	05	092425	0			D	051999C001	2		1997	19990326	19990402	5F334    0700200000	5F33405  H5     21	5F332    14	S	H	P		25.1		N	5000	26753	0000	47	5000	239	0000	478521	B	0.0121	41	578		DI ASSOCIATED 092538	UMATILLA R	CASCADE HATCHERY	TANNER CR (BNVILLE)	OR	CECR	UMAT	N	26753	47	239	478521	0
T	4.1	20021016	NWIFC	NISQ	14	212630	0					2		1994	19960208	19960208	3F10513  110017AR	3F10513  110017AH	3F10513  110017AS	S	H	K		14.41		N	5000	50810			0000	393822	5000	1734	B	0.033	30	505		SURVIVAL POOR; FISH REL DURING SEVERE FLOODING	KALAMA CR    11.0017	KALAMA CR HATCHERY	KALAMA CR    11.0017	WA	SPS	NISQ	C	50810	0	1734	393822	0
T	4.1	20020328	NWIFC	NISQ	14	213160	11			D	1419989001	2	3	1996	19980414	19980424	3F10513  110017AR	3F10513  110017AH	3F10513  110017AS	S	H	K	VO	26.71		N	5000	44078			5000	2665			B	0.057	40	193		DBL INDEX W/213061;AD-CLIPPED	KALAMA CR    11.0017	KALAMA CR HATCHERY	KALAMA CR    11.0017	WA	SPS	NISQ	C	44078	0	2665	0	0
T	4.1	20020819	NWIFC	NISQ	14	210157	11					2	3	1998	20000323	20000421	3F10513  110017AR	3F10513  110017AH	3F10513  150048 S	S	H	K	VO	31.72		N	0000	49266			0000	245738			B	0.039	40	538			KALAMA CR    11.0017	KALAMA CR HATCHERY	MINTER CR    15.0048	WA	SPS	NISQ	C	0	49266	0	245738	0
T	4.1	20020328	NWIFC	QDNR	14	215518	11					2		1996	19980311	19980311	3F21703  210202 R	3F21703  210139 H	3F21703  210016 S	S	H	P	VO	23.65		N	0002	19841			0002	19482			C	0	32	557			NORTH CR     21.0202	SALMON R FISH CULTUR	QUEETS R     21.0016	WA	NWC	QEQU	C	0	19841	0	19482	0
N	4.1	20200218	ODFW	ODFW	05	!05NT6285						2		1992	19940410	19940410	5F222    1700211020	5F22208  H8     21	5F222    37	S	H	P		39.03		N					0001	299									MORGAN CR (COOS R)	COLE RIVERS HATCHERY	COOS R	OR	SOOR	COOS	N	0	0	0	299	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO96116						2	3	1996	19970331	19970331	2FS  LWFRR0244	2FS  LWFRH1356	2FS  LWFRS0244	F	H	B		1		N					0000	24000			B					FRY REARING IN RELEASE AREA & RECEIVING FOOD SUPPLEMENTS.	R-Stave R	H-Silvermere Lake H	S-Stave R	BC	FRTH	LOFR	N	0	0	0	24000	0
N	4.1	20200302	WDFW	COOP	04	!04P00065722						2		1994	19950317	19950317	3F21802  230757 R	3F21802  2372166E	3F21802  220465 S		H			1.13							0000	8000									SCAMMON CR   23.0757	CENTRALIA HS (CENTRA	BINGHAM CR   22.0465	WA	GRAY	UPCH	N	0	0	0	8000	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO9143						2	3	1991	199204	199204	2FS  GSVIR1199	2FS  GSVIH2610	2FS  GSVIS1199	F	H	B	FR	0.5		N					0000	80									R-Roy Cr	H-Comox Valley Schools	S-Roy Cr	BC	GST	GSVI	N	0	0	0	80	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO00318						2	3	2000	20020503	20020503	2FS  JNSTR1709	2FS  JNSTH0437	2FS  JNSTS0437	S	H	P		16.5		N					0000	2000									R-Pink Cr	H-Gwa'ni H	S-Nimpkish R	BC	JNST	JNSTG	N	0	0	0	2000	0
T	4.1	20020328	NWIFC	QDNR	14	210145	0					2	3	1997	19990419	19990517	3F21703  210202 R	3F21703  210139 H	3F21703  210016 S20	S	H	E	VO	23.87		N	5000	9637			5000	486			B	0.048	25	500		OTTER PREDATION TAGGING PND, UNK MORTALITIES	NORTH CR     21.0202	SALMON R FISH CULTUR	QUEETS R-UPR 21.0016	WA	NWC	QEQU	C	9637	0	486	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO93374						2	3	1993	199505	199505	2FN  QCI R2547	2FN  QCI H6198	2FN  QCI S2547	S	H	B		15		N					0000	7000			B					YEARLING RELEASE	R-Jungle Cr	H-Northern Trollers Ass H	S-Jungle Cr	BC	QCI	QCIG	N	0	0	0	7000	0
T	4.1	20020328	NWIFC	QDNR	14	212345	0					2		1991	19930323	19930601	3F21703  210202 R		3F21703  210016 S	S	W	K				N	5000	2367							C						NORTH CR     21.0202	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	2367	0	0	0	0
T	4.1	20200124	CDFO	CDFO	03	021311	0					2	3	1991	19930514	19930520	2FS  GSMNR0124	2FS  GSMNH0124	2FS  GSMNS0124	S	H	P		18		N	5000	9751			0000	1602	5000	99	B	0.01	1	100		ALSO SEE 180604, 021351; 021311 & 51 WERE COMBINED SO #'S INACCURATE	R-Sliammon R	H-Sliammon River H	S-Sliammon R	BC	GST	GSMN	N	9751	0	99	1602	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO93160						2	3	1993	199406	199406	2FS  NWVIR0351	2FS  NWVIH0351	2FS  NWVIS0351	F	H	B				N					0000	29000			B						R-Marble R	H-Marble River H	S-Marble R	BC	WCVI	NWVI	N	0	0	0	29000	0
T	4.1	20020328	NWIFC	QDNR	14	212851	0					2		1993	19950331	19950602	3F21703  210202 R		3F21703  210016 S	S	W	E				N	5000	1193							C	0	0	1193			NORTH CR     21.0202	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	1193	0	0	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO93196						2	3	1993	199405	199405	2FN  NCSTR0064	2FN  CCSTH1306	2FN  NCSTS0064	F	H	B	FR			N					0000	630			B						R-Hirsch Cr	H-Kitimat Schools	S-Hirsch Cr	BC	CEBC	CCST	N	0	0	0	630	0
T	4.1	20200218	ODFW	ODFW	05	070559	0					2		1993	19950329	19950331	5F334    0700200000	5F33405  H5     21	5F332    14	S	H	P		30.34		N	5000	26498	0000	64	5000	645	0000	470242	W	0.023	184				UMATILLA R	CASCADE HATCHERY	TANNER CR (BNVILLE)	OR	CECR	UMAT	N	26498	64	645	470242	0
T	4.1	20020328	NWIFC	QDNR	14	210203	0					2	3	1997	19990405	19990609	3F21703  210202 R		3F21703  210016 S	S	W	K				N	0000	725							C	0		0		REL'D AFTER TAGGING	NORTH CR     21.0202	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	0	725	0	0	0
T	4.1	20021016	NWIFC	QDNR	14	B50906	2					2		1991	19920502	19920502	3F21703  210202 R	3F21702  210398 H	3F21703  210016 S	G	H	E		0.63		N	5000	7819			0000	1977	5000	7543	W	0.491	35	438			NORTH CR     21.0202	QUINAULT LK HATCHERY	QUEETS R     21.0016	WA	NWC	QEQU	C	7819	0	7543	1977	0
T	4.1	20020328	NWIFC	QDNR	14	213026	0					2		1995	19970411	19970518	3F21703  210202 R		3F21703  210016 S	S	W	K				N	5000	2810							C	0	0			REPL W/213134	NORTH CR     21.0202	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	2810	0	0	0	0
N	4.1	20200302	WDFW	WDFW	04	!04H00042857						2		1991	19920409	19920409	3F10510  150250 R	3F10513  150048 H	3F10513  150048 S	G	H			1							0000	14800			B						CLEAR CR TRB 15.0250	MINTER CR HATCHERY	MINTER CR    15.0048	WA	MPS	EKPN	N	0	0	0	14800	0
T	4.1	20020328	NWIFC	QDNR	14	212854	0					2		1993	19950322	19950607	3F21703  210024ZR03		3F21703  210016 S	S	W	E				N	5000	1106							C	0	0	1106			POND 2  (CLEARWATER)	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	1106	0	0	0	0
T	4.1	20020328	NWIFC	QDNR	14	213028	0					2		1995	19970314	19970522	3F21703  210024ZR03		3F21703  210016 S	S	W	K				N	5000	702							C	0	0				POND 2  (CLEARWATER)	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	702	0	0	0	0
T	4.1	20091013	CRITFC	NPT	15	612605	11			D	1519990001	2	7	1997	19990316	19990316	4F-1706030600300.00	3F42001  290131 H03	3F42001  290131 S02	S	H	P	FR	20	130	N	0000	25113			0000	225473			B	0					CLWTR @ LAPWAI CRK	WILLARD NFH	LTL WHITE SALMON-NFH	ID	SNAK	CLEA	N	0	25113	0	225473	0
T	4.1	20020328	NWIFC	QDNR	14	212340	0					2		1991	19930319	19930621	3F21703  210016ZR		3F21703  210016 S	S	W	K				N	5000	599							C					501=DRINKWATER CK;94 STREATER'S CK;4=AIRPORT POND	QUEETS R TRIBS	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	599	0	0	0	0
T	4.1	20030228	NWIFC	STIL	14	211853	0					2	3	1997	19990101	19990101	3F10308  050322 R	3F10308  050131 H	3F10308  050322 S	S	H	E		34.89		W	0000	1993			0000	319			B	0.138	76	542		STIL/US NAVY COOP, RELEASED EARLY	JIM CR       05.0322	HARVEY CR HATCHERY	JIM CR       05.0322	WA	NPS	STIL	C	0	1993	0	319	0
T	4.1	20020328	NWIFC	QDNR	14	213130	0					2		1995	19970502	19970601	3F21703  210024ZR05		3F21703  210016 S	S	W	K				N	5000	2762							C	0	0				AIRPORT POND    (21)	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	2762	0	0	0	0
T	4.1	20020328	NWIFC	QDNR	14	210242	0					2	3	1998	20000424	20000522	3F21703  210077 R		3F21703  210016 S	S	W	K				N	0000	3833							C					REL'D AFTER TAGGING	SNAHAPISH R  21.0077	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	0	3833	0	0	0
T	4.1	20200218	ODFW	ODFW	05	071135	0					2		1994	19960327	19960327	5F332    0300304000	5F33226  H26    21	5F332    11	S	H	B		30		N	5000	28047	0000	23	5000	684	0000	42052	W	0.024					CEDAR CR #1 (SANDY R	SANDY HATCHERY	SANDY HATCHERY (SANDY R)	OR	LOCR	SAND	N	28047	23	684	42052	0
N	4.1	20200302	WDFW	WDFW	04	!04H00042858						2		1991	19920409	19920409	3F10510  150251 R	3F10513  150048 H	3F10513  150048 S	G	H			1							0000	8100			B						CLEAR CR TRB 15.0251	MINTER CR HATCHERY	MINTER CR    15.0048	WA	MPS	EKPN	N	0	0	0	8100	0
T	4.1	20200218	ODFW	ODFW	05	070853	0					2		1993	19950403	19950407	5F222    0100130000	5F22229  H29    21	5F222    34	S	H	P		42.87		N	5000	214790			5000	1820			W	0.008	48				TRASK R	TRASK R HATCHERY	TRASK R (TRASK HT)	OR	NOOR	TILN	N	214790	0	1820	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO00170						2	3	2000	200106	200106	2FS  LWFRR6293	2FS  LWFRH0302	2FS  LWFRS0302	F	H	B		1.8		N					0000	1000			B						R-Alouette R Trib 2	H-Alouette River, South H	S-Alouette R S	BC	FRTH	LOFR	N	0	0	0	1000	0
N	4.1	20200302	WDFW	WDFW	04	!04H00042860						2		1991	19920409	19920409	3F10510  150282 R	3F10513  150048 H	3F10513  150048 S	G	H			1.01							0000	4000			B						JOHNSON CR-NF15.0282	MINTER CR HATCHERY	MINTER CR    15.0048	WA	MPS	EKPN	N	0	0	0	4000	0
T	4.1	20020328	NWIFC	QDNR	14	213012	0					2		1994	19960408	19960610	3F21703  210077 R		3F21703  210016 S	S	W	K				N	5000	505							C	0					SNAHAPISH R  21.0077	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	505	0	0	0	0
T	4.1	20020328	NWIFC	QDNR	14	210249	0					2	3	1998	20000522	20000607	3F21703  210077 R		3F21703  210016 S	S	W	K				N	0000	3813							C					REL'D AFTER TAGGING	SNAHAPISH R  21.0077	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	0	3813	0	0	0
T	4.1	20020328	NWIFC	QDNR	14	210115	11					2		1996	19980420	19980624	3F21703  210077 R		3F21703  210016 S	S	W	K				N	0000	5164							C	0					SNAHAPISH R  21.0077	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	0	5164	0	0	0
N	4.1	20200124	CDFO	CDFO	03	!03NOCO98474						2	3	1998	200005	200005	2FS  LWFRR1356	2FS  LWFRH1356	2FS  LWFRS1356	S	H	P		20		N					0000	7500			B						R-Silvermere Lk	H-Silvermere Lake H	S-Silvermere Lk	BC	FRTH	LOFR	N	0	0	0	7500	0
T	4.1	20020328	NWIFC	QDNR	14	212346	0					2		1992	19940401	19940401	3F21703  210077 R		3F21703  210016 S	S	W	K				N	5000	2608							C		0	0		SNAHAPISH R TRAP	SNAHAPISH R  21.0077	NA	QUEETS R     21.0016	WA	NWC	QEQU	C	2608	0	0	0	0
