record_code	format_version	submission_date	reporting_agency	release_agency	coordinator	tag_code_or_release_id	tag_type	first_sequential_number	last_sequential_number	related_group_type	related_group_id	species	run	brood_year	first_release_date	last_release_date	release_location_code	hatchery_location_code	stock_location_code	release_stage	rearing_type	study_type	release_strategy	avg_weight	avg_length	study_integrity	cwt_1st_mark	cwt_1st_mark_count	cwt_2nd_mark	cwt_2nd_mark_count	non_cwt_1st_mark	non_cwt_1st_mark_count	non_cwt_2nd_mark	non_cwt_2nd_mark_count	counting_method	tag_loss_rate	tag_loss_days	tag_loss_sample_size	tag_reused	comments	release_location_name	hatchery_location_name	stock_location_name	release_location_state	release_location_rmis_region	release_location_rmis_basin	record_origin	tagged_adclipped	tagged_unclipped	untagged_adclipped	untagged_unclipped	untagged_unknown
N	4.1	20200302	WDFW	WDFW	04	!04H00003015						2		1953	19550311	19550311	3F10806  180028 R	3F10806  180018 H	3F10806  180018 S	G	H			8.24							0000	6270			B						HURD CR      18.0028	DUNGENESS HATCHERY	DUNGENESS R  18.0018	WA	JUAN	ELDU	N	0	0	0	6270	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009465						2		1960	19620126	19620126	3F10511  100006 R	3F10511  100414 H	3F10208  030176 S	G	H			7.68							0000	50209			B						HYLEBOS CR   10.0006	VOIGHTS CR HATCHERY	SKAGIT R     03.0176	WA	MPS	PUYA	N	0	0	0	50209	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009474						2		1960	19620126	19620126	3F42001  250236 R	3F42001  250236 H	3F42001  250236 S	P	H			11.33							0000	39000			B						ELOCHOMAN R  25.0236	ELOCHOMAN HATCHERY	ELOCHOMAN R  25.0236	WA	LOCR	GREL	N	0	0	0	39000	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003016						2		1953	19550311	19550311	3F10806  180018 R	3F10806  180018 H	3F10806  180018 S	G	H			7.55							0000	11700			B						DUNGENESS R  18.0018	DUNGENESS HATCHERY	DUNGENESS R  18.0018	WA	JUAN	ELDU	N	0	0	0	11700	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003018						2		1953	19550314	19550314	3F10513  150048 R	3F10513  150048 H	3F10513  150048 S	G	H			9.85							0000	11270			B						MINTER CR    15.0048	MINTER CR HATCHERY	MINTER CR    15.0048	WA	SPS	EKPS	N	0	0	0	11270	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003023						2		1953	19550315	19550315	3F10805  190031 R	3F10806  180018 H	3F10806  180018 S	G	H			8.24							0000	10340			B						LYRE R       19.0031	DUNGENESS HATCHERY	DUNGENESS R  18.0018	WA	JUAN	LYHO	N	0	0	0	10340	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003025						2		1953	19550315	19550315	3F42001  260248 R	3F42001  260323 H	3F42001  260323 S	G	H			6.97							0000	32175			B						TOUTLE R-SF  26.0248	NORTH TOUTLE HATCHERY	GREEN R      26.0323	WA	LOCR	COWL	N	0	0	0	32175	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003031						2		1953	19550316	19550316	3F10208  031421 R	3F10208  031421 H	3F10208  030176 S	P	H			16.19							0000	16959			B						CLARK CR     03.1421	MARBLEMOUNT HATCHERY	SKAGIT R     03.0176	WA	SKAG	UPSK	N	0	0	0	16959	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003032						2		1953	19550316	19550316	3F10510  090087 R	3F10510  090072 H	3F10510  090072 S	P	H			14.16							0000	12640			B						JENKINS CR   09.0087	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	0	12640	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003037						2		1953	19550316	19550316	3F42001  260314 R	3F42001  260323 H	3F42001  260323 S	G	H			6.86							0000	23034			B						TOUTLE R-NF  26.0314	NORTH TOUTLE HATCHERY	GREEN R      26.0323	WA	LOCR	COWL	N	0	0	0	23034	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009496						2		1960	19620131	19620131	3F42001  250236 R	3F42001  250236 H	3F10510  090072 S	P	H			11.33							0000	3600			B						ELOCHOMAN R  25.0236	ELOCHOMAN HATCHERY	BIG SOOS CR  09.0072	WA	LOCR	GREL	N	0	0	0	3600	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003039						2		1953	19550317	19550317	3F10107  030005 R	3F10107  030017 H	3F10107  030017 S	G	H			10.07							0000	12600			B						SAMISH R     03.0005	SAMISH HATCHERY	SAMISH   (FRIDAY CR)	WA	NOWA	BESA	N	0	0	0	12600	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003046						2		1953	19550318	19550318	3F10107  030005 R	3F10107  030017 H	3F10107  030017 S	G	H			10.07							0000	8550			B						SAMISH R     03.0005	SAMISH HATCHERY	SAMISH   (FRIDAY CR)	WA	NOWA	BESA	N	0	0	0	8550	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009502						2		1960	19620201	19620201	3F42001  260314 R	3F42001  260323 H	3F42001  260323 S	P	H			12.25							0000	30932			B						TOUTLE R-NF  26.0314	NORTH TOUTLE HATCHERY	GREEN R      26.0323	WA	LOCR	COWL	N	0	0	0	30932	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003047						2		1953	19550321	19550321	3F10208  031421 R	3F10208  031421 H	3F10208  030176 S	P	H			16.18							0000	12107			B						CLARK CR     03.1421	MARBLEMOUNT HATCHERY	SKAGIT R     03.0176	WA	SKAG	UPSK	N	0	0	0	12107	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009513						2		1960	19620207	19620207	3F10513  150048 R	3F42001  250236 H	3F10510  090072 S	P	H			12.26							0000	13979			B						MINTER CR    15.0048	ELOCHOMAN HATCHERY	BIG SOOS CR  09.0072	WA	SPS	EKPS	N	0	0	0	13979	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003050						2		1953	19550323	19550323	3F10208  030392 R	3F10208  031421 H	3F10208  030176 S	P	H			16.79							0000	11715			B						FINNEY CR    03.0392	MARBLEMOUNT HATCHERY	SKAGIT R     03.0176	WA	SKAG	UPSK	N	0	0	0	11715	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009516						2		1960	19620208	19620208	3F10805  190134 R	3F10806  180018 H	3F10806  180018 S	G	H			4.82							0000	9400			B						CHARLEY CR   19.0134	DUNGENESS HATCHERY	DUNGENESS R  18.0018	WA	JUAN	LYHO	N	0	0	0	9400	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003052						2		1953	19550324	19550324	3F10208  031411 R	3F10208  031421 H	3F10208  030176 S	P	H			16.73							0000	2276			B						CASCADE R    03.1411	MARBLEMOUNT HATCHERY	SKAGIT R     03.0176	WA	SKAG	UPSK	N	0	0	0	2276	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003055						2		1953	19550329	19550329	3F10107  010406 R	3F10107  010406 H	3F10107  010406 S	G	H			9.85							0000	10350			B						KENDALL CR   01.0406	KENDALL CR HATCHERY	KENDALL CR   01.0406	WA	NOWA	NOOK	N	0	0	0	10350	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009538						2		1960	19620214	19620214	3F10806  180018 R	3F10806  180018 H	3F10806  180018 S	G	H			4.19							0000	26028			B						DUNGENESS R  18.0018	DUNGENESS HATCHERY	DUNGENESS R  18.0018	WA	JUAN	ELDU	N	0	0	0	26028	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003061						2		1953	19550330	19550330	3F10208  031867 R	3F10208  031421 H	3F10208  030176 S	P	H			15.63							0000	11310			B						GOODELL CR   03.1867	MARBLEMOUNT HATCHERY	SKAGIT R     03.0176	WA	SKAG	UPSK	N	0	0	0	11310	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003071						2		1953	19550409	19550409	3F10806  180173 R	3F10806  180018 H	3F10806  180018 S	G	H			8.09							0000	7616			B						SIEBERT CR   18.0173	DUNGENESS HATCHERY	DUNGENESS R  18.0018	WA	JUAN	ELDU	N	0	0	0	7616	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009551						2		1960	19620216	19620216	3F10806  180018 R	3F10806  180018 H	3F10806  180018 S	G	H			4.31							0000	34755			B						DUNGENESS R  18.0018	DUNGENESS HATCHERY	DUNGENESS R  18.0018	WA	JUAN	ELDU	N	0	0	0	34755	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003083						2		1953	19550511	19550511	3F10510  090001 R02	3F10513  150048 H	3F10510  080178 S	G	H			10.05							0000	5006			B						GREEN R      09.0001	MINTER CR HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	DUWA	N	0	0	0	5006	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003084						2		1953	19550518	19550518	3F10510  090001 R02	3F10513  150048 H	3F10510  080178 S	G	H			10.09							0000	4894			B						GREEN R      09.0001	MINTER CR HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	DUWA	N	0	0	0	4894	0
N	4.1	20200302	WDFW	WDFW	04	!04H00005710						2		1956	19580219	19580219	3F10208  030235 R	3F10107  030017 H	3F10107  030017 S	G	H			8.71							0000	16784			B						MUNDT CR     03.0235	SAMISH HATCHERY	SAMISH   (FRIDAY CR)	WA	SKAG	LOSK	N	0	0	0	16784	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009570						2		1960	19620225	19620225	3F42001  270002 R	3F42001  270002 H	3F42001  280159 S	P	H			13.32							0000	44741			B						KALAMA R     27.0002	KALAMA FALLS HATCHERY	WASHOUGAL R  28.0159	WA	LOCR	LEWI	N	0	0	0	44741	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003085						2		1953	19550531	19550531	3F10513  140035 R	3F10513  150048 H	3F10412  170012 S	P	H			11.33							0000	4800			B						GOLDSBOROUGH 14.0035	MINTER CR HATCHERY	BIG QUILCENE 17.0012	WA	SPS	KENN	N	0	0	0	4800	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003087						2		1953	19550601	19550601	3F10511  150097 R	3F10513  150048 H	3F10412  170012 S	P	H			11.33							0000	7680			B						NORTH CR     15.0097	MINTER CR HATCHERY	BIG QUILCENE 17.0012	WA	MPS	EKPN	N	0	0	0	7680	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003088						2		1953	19550601	19550601	3F10513  150056 R	3F10513  150048 H	3F10412  170012 S	P	H			11.33							0000	4000			B						BURLEY CR    15.0056	MINTER CR HATCHERY	BIG QUILCENE 17.0012	WA	SPS	EKPS	N	0	0	0	4000	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009578						2		1960	19620308	19620308	3F42001  260323 R	3F42001  260323 H	3F42001  260323 S	G	H			7.55							0000	31500			B						GREEN R      26.0323	NORTH TOUTLE HATCHERY	GREEN R      26.0323	WA	LOCR	COWL	N	0	0	0	31500	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003090						2		1953	19550613	19550613	3F10511  100031 R	3F10513  150048 H	3F10510  080178 S	G	H			10.06							0000	10500			B						WHITE R      10.0031	MINTER CR HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	PUYA	N	0	0	0	10500	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009589						2		1960	19620331	19620331	3F10806  180028 R	3F10806  180018 H	3F10806  180018 S	G	H			5.14							0000	49580			B						HURD CR      18.0028	DUNGENESS HATCHERY	DUNGENESS R  18.0018	WA	JUAN	ELDU	N	0	0	0	49580	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003136						2		1954	19550328	19550328	3F10308  070219 R	3F10510  080178 H	3F10510  080178 S	F	H			0.38							0000	19800			B						SNOQUALMIE R 07.0219	ISSAQUAH HATCHERY	ISSAQUAH CR  08.0178	WA	NPS	SNOH	N	0	0	0	19800	0
N	4.1	20200302	WDFW	WDFW	04	!04H00005746						2		1956	19580226	19580226	3F10208  031421 R	3F10208  031421 H	3F10208  031421 S	G	H			8.24							0000	18683			B						CLARK CR     03.1421	MARBLEMOUNT HATCHERY	CLARK CR     03.1421	WA	SKAG	UPSK	N	0	0	0	18683	0
N	4.1	20200302	WDFW	WDFW	04	!04H00005751						2		1956	19580226	19580226	3F10510  090072 R	3F10510  090072 H	3F10510  090072 S	G	H			7.55							0000	12360			B						BIG SOOS CR  09.0072	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	0	12360	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003156						2		1954	19550419	19550419	3F10208  030392 R	3F10208  031421 H	3F10208  031421 S	E	H			0.27							0000	40679			B						FINNEY CR    03.0392	MARBLEMOUNT HATCHERY	CLARK CR     03.1421	WA	SKAG	UPSK	N	0	0	0	40679	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003179						2		1954	19550429	19550429	3F42001  260323 R	3F42001  260323 H	3F42001  260323 S	F	H			0.59							0000	70000			B						GREEN R      26.0323	NORTH TOUTLE HATCHERY	GREEN R      26.0323	WA	LOCR	COWL	N	0	0	0	70000	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003188						2		1954	19550506	19550506	3F10107  030017 R	3F10107  030017 H	3F10107  030017 S	E	H			0.3							0000	7300			B						FRIDAY CR    03.0017	SAMISH HATCHERY	SAMISH   (FRIDAY CR)	WA	NOWA	BESA	N	0	0	0	7300	0
N	4.1	20200302	WDFW	WDFW	04	!04H00012998						2		1964	19660217	19660217	3F10107  010002 R	3F10107  030017 H	3F10107  030017 S	S	H			18.89							0000	10224			B						DAKOTA CR    01.0002	SAMISH HATCHERY	SAMISH   (FRIDAY CR)	WA	NOWA	NOOK	N	0	0	0	10224	0
N	4.1	20200302	WDFW	WDFW	04	!04H00013030						2		1964	19660228	19660228	3F21802  220360 R02	3F21802  220360 H	3F21802  220462 S	P	H			18.13							0000	66650			B						SATSOP R -EF 22.0360	BINGHAM CR HATCHERY	SATSOP SPRNG 22.0462	WA	GRAY	GHLC	N	0	0	0	66650	0
N	4.1	20200302	WDFW	WDFW	04	!04H00005809						2		1956	19580308	19580308	3F10513  150015 R	3F10513  150048 H	3F10513  150048 S	G	H			7.55							0000	2820			B						ROCKY CR     15.0015	MINTER CR HATCHERY	MINTER CR    15.0048	WA	SPS	EKPS	N	0	0	0	2820	0
N	4.1	20200302	WDFW	WDFW	04	!04H00005818						2		1956	19580313	19580313	3F10107  010273 R	3F10107  010406 H	3F10107  010406 S	G	H			3.77							0000	15721			B						SKOOKUM CR   01.0273	KENDALL CR HATCHERY	KENDALL CR   01.0406	WA	NOWA	NOOK	N	0	0	0	15721	0
N	4.1	20200302	WDFW	WDFW	04	!04H00013111						2		1964	19660322	19660322	3F10208  030710 R	3F10208  031421 H	3F10208  031421 S	P	H			16.79							0000	20952			B						SUIATTLE R   03.0710	MARBLEMOUNT HATCHERY	CLARK CR     03.1421	WA	SKAG	UPSK	N	0	0	0	20952	0
N	4.1	20200302	WDFW	WDFW	04	!04H00005843						2		1956	19580422	19580422	3F10806  180185 R	3F10806  180018 H	3F10806  180018 S	G	H			3.48							0000	21840			B						MORSE CR     18.0185	DUNGENESS HATCHERY	DUNGENESS R  18.0018	WA	JUAN	ELDU	N	0	0	0	21840	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003334						2		1954	19550602	19550602	3F42001  260314 R	3F42001  260323 H	3F42001  260323 S	G	H			1.08							0000	47310			B						TOUTLE R-NF  26.0314	NORTH TOUTLE HATCHERY	GREEN R      26.0323	WA	LOCR	COWL	N	0	0	0	47310	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003344						2		1954	19550604	19550604	3F10806  180297 R	3F10806  180018 H	3F10510  090072 S	E	H			0.36							0000	38502			B						LITTLE R     18.0297	DUNGENESS HATCHERY	BIG SOOS CR  09.0072	WA	JUAN	ELDU	N	0	0	0	38502	0
N	4.1	20200127	ADFG	ADFG	12	!12702ADFG10						2		1968	19700527	19700527	1F2LC231 3010080040	1F2UC247 5010060999	1F2LC231 3010080010	S	H	P		45.36		N					5000	3200									BOX CANYON CR 231-30	FORT RICHARDSON	BEAR LK	AK	CEAK	LCI	N	0	0	3200	0	0
N	4.1	20200127	ADFG	ADFG	12	!12672ADFG09						2		1966	19670705	19670705	1F4KD259 2110120998	1F2UC247 5010150	1F2UC247 9010020	G	H	P		0.86		N					0000	1600									CATHERINE LK 259-21	FIRE LAKE	SWANSON R 247-90	AK	WEAK	KODI	N	0	0	0	1600	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003456						2		1954	19550713	19550713	3F10510  080178 R	3F10510  080178 H	3F10510  080178 S	G	H			2.88							0000	53295			B						ISSAQUAH CR  08.0178	ISSAQUAH HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	53295	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003461						2		1954	19550720	19550720	3F10510  080178 R	3F10510  080178 H	3F10510  080178 S	G	H			2.58							0000	26124			B						ISSAQUAH CR  08.0178	ISSAQUAH HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	26124	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003462						2		1954	19550720	19550720	3F10510  080178 R	3F10510  080178 H	3F10510  080178 S	G	H			2.61							0000	52129			B						ISSAQUAH CR  08.0178	ISSAQUAH HATCHERY	ISSAQUAH CR  08.0178	WA	MPS	LAKW	N	0	0	0	52129	0
N	4.1	20200127	ADFG	ADFG	12	!12722ADFG01						2		1970	19720515	19720524	1F2LC231 3010080997	1F2UC247 5010150	1F4KD259 4110020	S	H	P		30.63		N					5000	155500									BEAR CR 231-30	FIRE LAKE	MIAM LK 259-41	AK	CEAK	LCI	N	0	0	155500	0	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003475						2		1954	19550819	19550819	3F10208  030435 R	3F10208  031421 H	3F10208  031421 S	G	H			7.35							0000	5177			B						BAKER R      03.0435	MARBLEMOUNT HATCHERY	CLARK CR     03.1421	WA	SKAG	SKAGG	N	0	0	0	5177	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003485						2		1954	19550901	19550901	3F42001  270168 R	3F42001  270168 H	3F42001  270168 S	P	H			12.95							0000	24191			B						LEWIS R      27.0168	LEWIS RIVER HATCHERY	LEWIS R      27.0168	WA	LOCR	LEWI	N	0	0	0	24191	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003499						2		1954	19551020	19551020	3F10208  030435 R	3F10208  031421 H	3F10208  031421 S	G	H			9.42							0000	5100			B						BAKER R      03.0435	MARBLEMOUNT HATCHERY	CLARK CR     03.1421	WA	SKAG	SKAGG	N	0	0	0	5100	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003502						2		1954	19551020	19551020	3F10208  030435 R	3F10208  031421 H	3F10208  031421 S	G	H			9.42							0000	5100			B						BAKER R      03.0435	MARBLEMOUNT HATCHERY	CLARK CR     03.1421	WA	SKAG	SKAGG	N	0	0	0	5100	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009911						2		1961	19620613	19620613	3F21902  240356 R	3F21902  240356 H	3F              S70	G	H			2.52							0000	3780			B						FORK CR      24.0356	FORKS CREEK HATCHERY	UNSPECIFIC WILDSTOCK	WA	WILP	WILR	N	0	0	0	3780	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003503						2		1954	19551026	19551026	3F10511  100414 R	3F10511  100414 H	3F10511  100414 S	G	H			10.07							0000	125721			B						VOIGHT CR    10.0414	VOIGHTS CR HATCHERY	VOIGHT CR    10.0414	WA	MPS	PUYA	N	0	0	0	125721	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003504						2		1954	19551114	19551114	3F42001  300002 R	3F42001  300002 H	3F42001  270168 S	G	H			5.39							0000	40324			B						KLICKITAT R  30.0002	KLICKITAT HATCHERY (YKFP)	LEWIS R      27.0168	WA	CECR	KLIC	N	0	0	0	40324	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003505						2		1954	19551129	19551129	3F42001  300002 R	3F42001  300002 H	3F42001  270168 S	G	H			8.38							0000	39998			B						KLICKITAT R  30.0002	KLICKITAT HATCHERY (YKFP)	LEWIS R      27.0168	WA	CECR	KLIC	N	0	0	0	39998	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003506						2		1954	19551202	19551202	3F42001  300002 R	3F42001  300002 H	3F42001  270168 S	G	H			8.39							0000	39788			B						KLICKITAT R  30.0002	KLICKITAT HATCHERY (YKFP)	LEWIS R      27.0168	WA	CECR	KLIC	N	0	0	0	39788	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003507						2		1954	19551207	19551207	3F42001  300002 R	3F42001  300002 H	3F42001  270168 S	G	H			7.08							0000	39795			B						KLICKITAT R  30.0002	KLICKITAT HATCHERY (YKFP)	LEWIS R      27.0168	WA	CECR	KLIC	N	0	0	0	39795	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003511						2		1954	19551212	19551212	3F42001  300002 R	3F42001  300002 H	3F42001  270168 S	G	H			7.95							0000	39732			B						KLICKITAT R  30.0002	KLICKITAT HATCHERY (YKFP)	LEWIS R      27.0168	WA	CECR	KLIC	N	0	0	0	39732	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003512						2		1954	19551217	19551217	3F10107  030017 R	3F10107  030017 H	3F10510  090072 S	G	H			8.24							0000	41900			B						FRIDAY CR    03.0017	SAMISH HATCHERY	BIG SOOS CR  09.0072	WA	NOWA	BESA	N	0	0	0	41900	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003513						2		1954	19551218	19551218	3F10107  030017 R	3F10107  030017 H	3F10510  090072 S	G	H			6.12							0000	37601			B						FRIDAY CR    03.0017	SAMISH HATCHERY	BIG SOOS CR  09.0072	WA	NOWA	BESA	N	0	0	0	37601	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003515						2		1954	19551220	19551220	3F42001  300002 R	3F42001  300002 H	3F42001  300002 S	P	H			16.79							0000	33273			B						KLICKITAT R  30.0002	KLICKITAT HATCHERY (YKFP)	KLICKITAT R  30.0002	WA	CECR	KLIC	N	0	0	0	33273	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003518						2		1954	19551222	19551222	3F42001  300002 R	3F42001  300002 H	3F42001  270168 S	G	H			6.38							0000	79478			B						KLICKITAT R  30.0002	KLICKITAT HATCHERY (YKFP)	LEWIS R      27.0168	WA	CECR	KLIC	N	0	0	0	79478	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003520						2		1954	19551225	19551225	3F10510  090072 R	3F10510  090072 H	3F10510  090072 S	G	H			10.8							0000	31480			B						BIG SOOS CR  09.0072	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	0	31480	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003521						2		1954	19551227	19551227	3F10107  010339 R	3F10107  010406 H	3F10107  010406 S	G	H			8.09							0000	13328			B						NOOKSACK -MF 01.0339	KENDALL CR HATCHERY	KENDALL CR   01.0406	WA	NOWA	NOOK	N	0	0	0	13328	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003527						2		1954	19551228	19551228	3F10107  010246 R	3F10107  010406 H	3F10107  010406 S	G	H			8.09							0000	13216			B						NOOKSACK -SF 01.0246	KENDALL CR HATCHERY	KENDALL CR   01.0406	WA	NOWA	NOOK	N	0	0	0	13216	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003528						2		1954	19551228	19551228	3F10107  010246 R	3F10107  010406 H	3F10107  010406 S	G	H			8.09							0000	24080			B						NOOKSACK -SF 01.0246	KENDALL CR HATCHERY	KENDALL CR   01.0406	WA	NOWA	NOOK	N	0	0	0	24080	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003530						2		1954	19551229	19551229	3F10107  010264 R	3F10107  010406 H	3F10107  010406 S	G	H			8.24							0000	14190			B						HUTCHINSON C 01.0264	KENDALL CR HATCHERY	KENDALL CR   01.0406	WA	NOWA	NOOK	N	0	0	0	14190	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009958						2		1961	19620620	19620620	3F21703  200313 R02	3F10806  180018 H	3F21703  200313 S	F	H			0.52							0000	200600			B						LK PLEASANT (CLAL)	DUNGENESS HATCHERY	LAKE CR      20.0313	WA	NWC	QUHO	N	0	0	0	200600	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003531						2		1954	19551229	19551229	3F10510  080299 R	3F10510  090072 H	3F10510  090072 S	G	H			10.79							0000	25200			B						CEDAR R      08.0299	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	LAKW	N	0	0	0	25200	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003532						2		1954	19551229	19551229	3F10511  100021 R	3F10510  090072 H	3F10510  090072 S	G	H			10.79							0000	25200			B						PUYALLUP R   10.0021	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	PUYA	N	0	0	0	25200	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003535						2		1954	19551230	19551230	3F10510  099008 R	3F10510  090072 H	3F10510  090072 S	G	H			10.79							0000	4998			B						SALT WATER CR   (09)	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	DUWA	N	0	0	0	4998	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003536						2		1954	19551230	19551230	3F10107  010246 R	3F10107  010406 H	3F10107  010406 S	G	H			7.31							0000	3906			B						NOOKSACK -SF 01.0246	KENDALL CR HATCHERY	KENDALL CR   01.0406	WA	NOWA	NOOK	N	0	0	0	3906	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003539						2		1954	19551230	19551230	3F10107  010394 R	3F10107  010406 H	3F10107  010406 S	G	H			7.31							0000	21576			B						RACEHORSE CR 01.0394	KENDALL CR HATCHERY	KENDALL CR   01.0406	WA	NOWA	NOOK	N	0	0	0	21576	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003540						2		1954	19551230	19551230	3F10511  100425 R	3F10107  010406 H	3F10107  010406 S	G	H			8.24							0000	12430			B						UNNAMED CR   10.0425	KENDALL CR HATCHERY	KENDALL CR   01.0406	WA	MPS	PUYA	N	0	0	0	12430	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003541						2		1954	19551230	19551230	3F10107  010246 R	3F10107  010406 H	3F10107  010406 S	G	H			8.24							0000	9020			B						NOOKSACK -SF 01.0246	KENDALL CR HATCHERY	KENDALL CR   01.0406	WA	NOWA	NOOK	N	0	0	0	9020	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003542						2		1954	19551230	19551230	3F10511  100006 R	3F10510  090072 H	3F10510  090072 S	G	H			10.79							0000	10206			B						HYLEBOS CR   10.0006	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	MPS	PUYA	N	0	0	0	10206	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003543						2		1954	19551230	19551230	3F10513  120007 R	3F10510  090072 H	3F10510  090072 S	G	H			10.79							0000	26964			B						CHAMBERS CR  12.0007	SOOS CREEK HATCHERY	BIG SOOS CR  09.0072	WA	SPS	CHAM	N	0	0	0	26964	0
N	4.1	20200302	WDFW	WDFW	04	!04H00009993						2		1961	19620719	19620719	3F21902  240252 R	3F21902  240356 H	3F              S70	G	H			2.96							0000	22000			B						JOHNSON SLU  24.0252	FORKS CREEK HATCHERY	UNSPECIFIC WILDSTOCK	WA	WILP	WILR	N	0	0	0	22000	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003544						2		1954	19551230	19551230	3F42001  300002 R	3F42001  300002 H	3F42001  270168 S	G	H			6.03							0000	39340			B						KLICKITAT R  30.0002	KLICKITAT HATCHERY (YKFP)	LEWIS R      27.0168	WA	CECR	KLIC	N	0	0	0	39340	0
N	4.1	20200302	WDFW	WDFW	04	!04H00003547						2		1954	19560103	19560103	3F42001  270168 R	3F42001  270168 H	3F42001  270168 S	P	H			13.33							0000	44488			B						LEWIS R      27.0168	LEWIS RIVER HATCHERY	LEWIS R      27.0168	WA	LOCR	LEWI	N	0	0	0	44488	0
